	Habibie/name	aanbesteding/noun	aanbieding/noun	abonnement/noun	accoord/noun	adres/noun	advies/noun	algemeen/adj	alibi/noun	alleen/adj	alternatief/noun	altijd/adv	arbeid_vergunning/noun	argument/noun	arrangement/noun	bekentenis/noun	besluit/noun	betaal_middel/noun	biljet/noun	bod/noun	bon/noun	boord_document/noun	bouw_aanvraag/noun	conventie/noun	dagvaarding/noun	die/det	diploma/noun	dit/det	document/noun	doelpunt/noun	door/adj	eind_uitslag/noun	en/vg	enkel/adj	enquête/noun	euro/noun	excuus/noun	exploitatie_vergunning/noun	frank/noun	gemeente/noun	gewoon/adj	gezien/adj	goal/noun	goedkeuring/noun	handtekening/noun	huur_contract/noun	huwelijk/noun	identiteitsbewijs/noun	jaar/noun	juridisch/adj	kaart/noun	kandidatuur/noun	lang/adj	licentie/noun	lid_kaart/noun	niet/adv	nog/adv	offerte/noun	onbeperkt/adj	onverminderd/adj	overeenkomst/noun	papier/noun	paspoort/noun	patent/noun	poging/noun	principe/noun	rechtbank/noun	rede/noun	reden/noun	referendum/noun	regel/noun	reis_pas/noun	reservatie/noun	rijbewijs/noun	slechts/adv	status/noun	stem/noun	stem_biljet/noun	strip_kaart/noun	tarief/noun	ten/adv	ticket/noun	toelating/noun	toestemming/noun	treffer/noun	trein_kaart_DIM/noun	typering/noun	uitkomst/noun	uitslag/noun	universeel/adj	verblijf_status/noun	verblijfsvergunning/noun	vergunning/noun	verklaring/noun	vervoer_bewijs/noun	verzekering/noun	verzoek/noun	visum/noun	vonnis/noun	voorwaarde/noun	wagen/noun	wereldwijd/adj	werk_vergunning/noun	wet/noun	wijze/noun	wil_beschikking/noun	ze/pron
regel/noun	0.99583995	0.9620433	0.9770183	0.9728259	0.9506253	0.9570837	0.8943534	0.8600635	0.9878654	0.9342562	0.95202124	0.93194926	0.9649716	0.8718546	0.98183894	0.97626567	0.9028052	0.97920746	0.9847762	0.94385445	0.96523744	1.0	0.9583692	0.9448023	0.98480964	0.9299613	0.97524834	0.8733121	0.9198585	0.96167094	0.97415966	0.9972631	0.8787752	0.96937436	0.9473123	0.93111223	0.9403643	0.96470875	0.92440176	0.9111218	0.94786626	0.9603395	0.960746	0.9329028	0.93485177	0.9623953	0.9387755	0.9912347	0.9170079	0.89717627	0.9505539	0.91932416	0.9140599	0.9513876	0.9990103	0.9619846	0.9231039	0.997376	0.9950769	0.9778485	0.88891834	0.89182603	0.9598966	0.9315454	0.9400722	0.91109973	0.9363918	0.9667497	0.89023066	0.9518251	0.0	0.99632484	0.9976831	0.9671949	0.93375194	0.94109726	0.9143346	0.9974287	0.98263985	0.9553438	0.91926473	0.9634969	0.96291906	0.89251447	0.9577028	0.9906459	0.9960009	0.9032043	0.9319365	0.9668173	0.95263493	0.9609118	0.9124854	0.88588893	0.96690357	0.9270534	0.89876956	0.98020387	0.98139143	0.89302427	0.96799856	0.9057863	0.9325621	0.8682869	0.941558	1.0	0.96788335
reis_pas/noun	0.99065137	0.9781637	0.96588844	0.9455047	0.98505956	0.98632073	0.98467493	0.9934197	0.99234974	0.9996092	0.9871535	0.9892186	0.9871359	0.9904551	0.9736585	0.9998465	0.99669653	0.9527177	0.8968971	0.9754411	0.9659692	0.9829277	0.9884385	0.98719627	0.989136	0.99844927	0.9878778	0.9713735	0.9944594	0.95000654	0.99682117	0.97745776	0.96903944	0.99497724	0.96532047	0.9258792	0.99470896	0.9607659	0.9161354	0.9534959	0.9957107	0.993828	0.97342104	0.99536	0.95346785	0.9578185	0.9721328	0.96342427	0.9140495	0.9892108	0.94520473	0.9800892	0.98881805	0.9852236	0.89958537	1.0	0.9735987	0.93506527	0.9509773	0.9629711	0.99051267	0.9682437	0.92982304	0.9885678	0.99364114	0.9982366	0.9601496	0.99805176	0.9874447	0.9848768	0.99632484	0.0	0.9335203	0.95415676	0.9314308	0.997082	0.9617079	0.99298996	0.9757127	0.95519257	0.9609021	0.9328082	0.9592329	0.9938623	0.9898542	0.92461026	0.96430486	0.99502915	0.9790413	0.9950798	0.945228	0.95399934	0.9818417	0.9985503	0.99318445	0.9490076	0.97499716	0.9350747	0.9813048	0.9914357	0.95468575	0.9442299	0.99107355	0.97472835	0.9722376	0.993933	0.98640525
reservatie/noun	0.9862455	0.9486394	0.98200226	0.8986213	0.9872222	0.8873949	0.9892081	0.97020036	0.9939463	0.98847103	1.0	0.99081784	0.9905513	1.0	0.9113512	0.98963314	0.97376114	0.95417404	0.9036653	0.93706495	0.9307996	0.98107016	0.9564934	0.98324597	0.9679381	0.99732983	0.97366667	0.9829008	0.96723175	0.9086066	0.98574966	0.973142	0.95500183	0.9925382	0.91836876	0.83954185	0.9935561	0.9756708	0.8252081	0.9223665	0.9826628	0.97583234	0.9126739	0.96700335	0.925988	0.9556959	0.98365325	0.98277855	0.8816292	0.97320646	0.8120438	0.9742187	0.90123117	0.94922227	0.9369688	1.0	0.9738359	0.94468206	0.96079093	0.9742218	0.9855912	0.9680407	0.991582	0.9801838	0.96898353	0.9987776	0.9707417	0.9986491	0.98030543	0.97502583	0.9976831	0.9335203	0.0	0.96023464	0.8612849	0.9786009	0.91271615	0.96184254	0.965766	0.9192338	0.911299	0.7617944	0.97789496	0.9928163	0.9710944	0.9456454	0.9693818	0.99652916	0.9578706	0.99502456	0.97382665	0.9774565	0.9783951	0.99736255	0.9824255	0.96954125	0.9756931	0.9595397	0.964842	0.9897021	0.92061204	0.89497566	0.98417526	0.99780554	0.9950353	0.977644	0.996925
rijbewijs/noun	0.94688016	0.96735764	0.936586	0.94064415	0.9618351	0.90966356	0.9211141	0.9525301	0.94740355	0.97986144	0.95739764	0.9646006	0.9535327	0.9536675	0.9527529	0.9041809	0.9480663	0.9625522	0.9257976	0.9420436	0.8995905	0.92479116	0.96218085	0.9579973	0.93166566	0.9889403	0.90354866	0.9571039	0.9140812	0.9007375	0.9599012	0.9750697	0.9225672	0.94243073	0.9059617	0.8872651	0.95563555	0.9893421	0.88336235	0.88353807	0.9615094	0.9578386	0.90415037	0.93250436	0.90029114	0.9666801	0.91358435	0.97475386	0.8949912	0.94106996	0.93072665	0.95319086	0.951729	0.96796554	0.9681327	0.9959159	0.97184724	0.9908304	0.9821227	0.958653	0.93690515	0.92906666	0.9082584	0.9587199	0.95806193	0.95860815	0.8253486	0.94340426	0.95825213	0.95577157	0.9671949	0.95415676	0.96023464	0.0	0.8807209	0.94326425	0.8995137	0.9628543	0.9339173	0.96925646	0.92758447	0.93328464	0.9331764	0.9444722	0.9352573	0.9850768	0.9854793	0.9667652	0.9399402	0.9885509	0.9962436	0.921824	0.95807695	0.9402499	0.9428956	0.9423394	0.95610785	0.9562199	0.9064353	0.9526132	0.75147927	0.9104787	0.9582965	0.96749353	0.960561	0.92943853	0.98975474
slechts/adv	0.97499406	0.9117628	0.86383706	0.7002536	0.88084763	0.83405244	0.9072259	0.8523603	0.9776879	0.90540904	0.92342764	0.9075479	0.9766732	0.95114744	0.87924546	0.9633964	0.8948109	0.96511644	0.76281834	0.6716275	0.80909723	0.96771604	0.9260953	0.9308904	0.94609624	0.93466663	0.9216929	0.587113	0.85228205	0.7922454	0.9424611	0.9415226	0.84439814	0.9210548	0.6995417	0.2367878	0.9543402	0.9760187	0.25741833	0.6474838	0.85473776	0.9100653	0.8203703	0.9667226	0.66770136	0.9583523	0.9062696	0.96290696	0.34793824	0.9294081	0.6920517	0.9059433	0.6738643	0.8879827	0.92738855	0.9411585	0.68908465	0.91831493	0.90794206	0.96258974	0.90561837	0.82006806	0.91885114	0.9412622	0.87857753	0.9276828	0.92422444	0.8870612	0.9169313	0.8960633	0.93375194	0.9314308	0.8612849	0.8807209	0.0	0.91612935	0.46109092	0.86356723	0.9234957	0.6480192	0.620957	0.6541517	0.9162636	0.91275597	0.8854891	0.88143426	0.9853101	0.9232597	0.7443565	0.97902054	0.96507543	0.8960508	0.8341908	0.8995493	0.92548066	0.84211385	0.9037298	0.911904	0.94258505	0.902353	0.6896203	0.5278374	0.8999369	0.91643405	0.9208111	0.98415166	0.96862423
status/noun	0.95834786	0.98498595	0.93847334	0.976413	0.89078295	0.9479505	0.97221136	0.91009027	0.976909	0.92199063	0.93437564	0.9248192	0.99405026	0.9351574	0.9612628	0.90915525	0.9067969	0.9331087	0.98746336	0.93933195	0.9659385	0.9920769	0.9901576	0.9545881	0.98561835	0.9523157	0.9360379	0.93697894	0.932202	0.9166856	0.96012676	0.9575833	0.8251555	0.94605243	0.9568771	0.9394679	0.94184285	0.9854834	0.9480064	0.9525778	0.935018	0.9277997	0.9324993	0.94319963	0.9267657	0.98102236	0.9137354	0.9712239	0.91912496	0.8982876	0.9370229	0.93145084	0.9476694	0.9610733	0.9964528	0.9670366	0.94012296	0.9821488	0.94955146	0.94218594	0.9098917	0.93781877	0.8997269	0.9498437	0.8933584	0.9205177	0.93921983	0.91232634	0.9258402	0.9013234	0.94109726	0.997082	0.9786009	0.94326425	0.91612935	0.0	0.91729647	0.97753465	0.98717093	0.9692484	0.8957116	0.9448779	0.9654924	0.92398643	0.91780037	0.98774916	0.97456205	0.9344046	0.9402563	0.9703531	0.9933084	0.9312711	0.9639442	0.9205426	0.99999654	0.94598144	0.88265973	0.942703	0.92203945	0.92924213	0.94715434	0.90799195	0.9701115	0.91449034	0.917396	0.98542845	0.95099086
stem/noun	0.9565066	0.9352395	0.9015574	0.8132765	0.8957358	0.84708375	0.928756	0.8561776	0.97947204	0.9311551	0.9288331	0.9276703	0.9702751	0.93579566	0.89309216	0.96115565	0.90174454	0.9681022	0.8479353	0.76919293	0.8723161	0.9763065	0.9450477	0.91234213	0.94445235	0.93416405	0.9167997	0.75750333	0.8672285	0.82223254	0.9477965	0.9541564	0.8342569	0.9075953	0.75201064	0.39783567	0.9444996	0.9685869	0.38732427	0.69093186	0.891286	0.9146133	0.8309537	0.94451153	0.7401928	0.97005755	0.87849855	0.95695585	0.5225452	0.9157959	0.78874844	0.8804002	0.72857237	0.9303553	0.9600165	0.94697857	0.8106208	0.93108994	0.9730513	0.93244046	0.93181425	0.87660253	0.94116455	0.9436053	0.84357816	0.923797	0.9186971	0.9396382	0.89416003	0.88184416	0.9143346	0.9617079	0.91271615	0.8995137	0.46109092	0.91729647	0.0	0.85101235	0.96779126	0.83232033	0.7040839	0.7587105	0.94971234	0.9115096	0.9180145	0.94753706	0.97732496	0.9561094	0.7511668	0.9911168	0.9567294	0.9126911	0.85112935	0.8928486	0.9601085	0.87136	0.8917689	0.93005776	0.93815994	0.93087256	0.7269952	0.6696352	0.9300194	0.91141313	0.9217449	0.99425393	0.95400906
stem_biljet/noun	0.991835	0.97444946	0.9814221	0.9103177	0.9568239	0.91421247	0.9826318	0.9783612	0.99007326	0.9965476	0.9777876	0.9952775	0.92771035	0.9963167	0.95886075	0.9814509	0.97183824	0.97961414	0.84418535	0.9044933	0.8894118	0.97782564	0.9774651	0.946931	0.9810818	0.9966984	0.93761706	0.9117263	0.92791486	0.94328403	0.9611702	0.95222354	0.9608885	0.9772892	0.9071562	0.8418946	0.98389477	0.98795146	0.82128143	0.9098831	0.98668945	0.9863608	0.9604745	0.9727452	0.86700356	0.9913014	0.9736823	0.99643254	0.8424789	0.9804611	0.8943191	0.961961	0.9445858	0.962159	0.93595904	0.99244416	0.92015517	0.9764199	0.96228296	0.9778966	0.9857241	0.9448061	0.9569272	0.95299906	0.97314787	0.97096556	0.9666513	0.97438884	0.9951127	0.97480416	0.9974287	0.99298996	0.96184254	0.9628543	0.86356723	0.97753465	0.85101235	0.0	0.9955713	0.9581364	0.90673333	0.8780995	0.92971766	0.9731481	0.96157104	0.97611934	0.97443527	0.95538145	0.9790114	0.9983293	0.969529	0.9388361	0.91653347	0.9812248	0.9648327	0.93989724	0.93759876	0.9311646	0.9532232	0.9907401	0.9168579	0.86880934	0.9074982	0.9795061	0.9881058	0.99840087	1.0
strip_kaart/noun	0.96967775	0.9438675	0.9483726	0.96752715	0.9796118	0.95436996	0.9965559	0.9849839	0.9834788	1.0	0.99601465	1.0	0.99257725	0.9983991	0.98009986	0.96184796	0.98234975	0.8640747	0.9334015	0.9348168	0.90684676	0.9683876	0.95107317	0.975436	0.9385673	1.0	0.9277257	0.9804813	0.98646706	0.9653253	0.9767184	1.0	0.9623975	0.9891808	0.9565834	0.9080581	0.99305284	0.92061865	0.9257985	0.9654173	0.99727875	0.9716754	0.9795475	0.9887871	0.9789752	0.8750355	0.96800995	0.9474842	0.90845597	0.99363303	0.93644357	0.96998674	0.9342043	0.9673812	0.9856547	1.0	0.95635194	0.9508813	0.92167556	0.9863629	0.95224863	0.9982979	0.9796408	0.9699527	0.99406934	0.9795514	0.9643165	0.97890556	1.0	0.95580304	0.98263985	0.9757127	0.965766	0.9339173	0.9234957	0.98717093	0.96779126	0.9955713	0.0	0.8722074	0.95771533	0.91856086	0.9745877	0.98230284	0.9933116	0.97699654	0.9873181	0.9846353	0.9831829	1.0	0.98745316	0.973881	0.97019935	0.99718726	0.95504045	0.9679534	0.99086523	0.9686261	0.96921325	0.9665325	0.96923053	0.9518052	0.95350903	0.9670983	1.0	0.97320086	1.0
tarief/noun	0.9921175	0.89187104	0.9018478	0.83549213	0.88921946	0.91660285	0.92163414	0.9042745	0.9876215	0.9374314	0.9553076	0.97113913	0.99287313	0.9609312	0.9802594	0.98887223	0.9149307	0.9578629	0.8556827	0.79026926	0.909606	0.98934174	0.929682	0.95365053	0.9681357	0.96917874	0.9692842	0.8066416	0.9594412	0.94468796	0.96729606	0.9759858	0.90739274	0.95197433	0.88768655	0.610234	0.9707523	0.974922	0.67806065	0.83778274	0.93077844	0.91525316	0.9513577	0.9516527	0.9240711	0.9519936	0.9543464	0.97765654	0.70558465	0.9350842	0.8223202	0.955085	0.81554776	0.92568266	0.9195609	0.9660122	0.8493957	0.94084823	0.84393096	0.99283063	0.91907626	0.9445607	0.9678643	0.96687293	0.936048	0.97468174	0.97092724	0.89222294	0.9414434	0.9478448	0.9553438	0.95519257	0.9192338	0.96925646	0.6480192	0.9692484	0.83232033	0.9581364	0.8722074	0.0	0.8014791	0.8023579	0.95924646	0.9508026	0.98035866	0.88165057	0.9971029	0.953516	0.92982566	0.959204	0.99492395	0.9527248	0.9048772	0.9594982	0.92290413	0.85352516	0.96302575	0.98077255	0.9718035	0.915248	0.8953878	0.82065153	0.98015517	0.96184844	0.9677849	0.98981595	0.9970554
ten/adv	0.9495087	0.90414053	0.9250163	0.81128854	0.88687044	0.8864975	0.9047595	0.8831825	0.98037905	0.9295552	0.90559894	0.9077344	0.99105746	0.9298589	0.92908955	0.94629264	0.88826954	0.9745766	0.8388548	0.80714893	0.8855674	0.95028996	0.9300076	0.92009276	0.95023304	0.93628925	0.9341098	0.7717421	0.87392384	0.8748505	0.92084086	0.97541106	0.7995584	0.90467334	0.7538024	0.61151326	0.9274272	0.9525412	0.61154354	0.78381443	0.895353	0.9133468	0.89759666	0.9396521	0.7279242	0.9580244	0.90920496	0.92932475	0.631925	0.9283941	0.79674137	0.8713364	0.8212743	0.9115784	0.9378103	0.94961345	0.82079583	0.92738616	0.9550411	0.9459735	0.8906635	0.8811349	0.93487203	0.93711805	0.8996788	0.8909355	0.913715	0.8886978	0.9006454	0.8847612	0.91926473	0.9609021	0.911299	0.92758447	0.620957	0.8957116	0.7040839	0.90673333	0.95771533	0.8014791	0.0	0.769338	0.9122602	0.8993187	0.9223344	0.9503301	0.96367556	0.9468765	0.8534983	0.9718848	0.96182454	0.8939821	0.8604794	0.89286965	0.9474914	0.9142468	0.8943523	0.91599846	0.9186498	0.9012085	0.78523827	0.6993627	0.9623102	0.90073085	0.92355317	0.9938019	0.97390085
ticket/noun	0.98712355	0.95026433	0.89770406	0.6934412	0.9280716	0.76156986	0.9470854	0.9196496	0.9625369	0.9414107	0.9674731	0.97620165	0.9680959	0.9883857	0.9069945	0.97119296	0.9390722	0.9739284	0.7814706	0.8212414	0.8560094	0.9557039	0.93572444	0.968973	0.9502717	0.97075355	0.9352494	0.81846404	0.86858493	0.87210584	0.961443	0.9676552	0.8601978	0.93551236	0.781893	0.5599919	0.95404327	0.9751664	0.5311451	0.81425047	0.9520184	0.9289434	0.8893411	0.94809467	0.6988137	0.9537738	0.93404853	0.9587396	0.6506059	0.9529924	0.6192962	0.92696935	0.79959404	0.93142796	0.85152924	0.98930997	0.83974206	0.935201	0.91787964	0.96153086	0.9268751	0.8995702	0.9449067	0.9745139	0.9374435	0.94603056	0.93693876	0.94378245	0.9541548	0.9559983	0.9634969	0.9328082	0.7617944	0.93328464	0.6541517	0.9448779	0.7587105	0.8780995	0.91856086	0.8023579	0.769338	0.0	0.90889305	0.94167924	0.9358108	0.9381515	0.9721545	0.9589615	0.8448938	0.9646024	0.9633822	0.87518644	0.90506715	0.97563857	0.9416146	0.8593323	0.9142097	0.92092335	0.9487083	0.93500656	0.7374619	0.6808776	0.8921319	0.9715154	0.9456511	0.9821171	0.98881996
toelating/noun	0.99328125	0.9573438	0.9747996	0.9275309	0.8992667	0.9714048	0.8930168	0.940082	0.97678745	0.96758497	0.94813734	0.9485999	0.9937161	0.9551036	0.9586025	0.9739209	0.89941514	0.9596793	0.9211348	0.9418458	0.984516	0.9732728	0.9289637	0.96324277	0.9498281	0.93731534	0.92809767	0.9249636	0.9002791	0.95557076	0.98007697	0.99776906	0.90221775	0.95054704	0.92465955	0.92178553	0.9663457	0.9365229	0.9133081	0.893235	0.9752587	0.9433832	0.95766616	0.8962015	0.9089959	0.9738651	0.96383935	0.9699315	0.90866363	0.93552506	0.94978666	0.9275732	0.9617697	0.9346404	0.92042243	0.983885	0.9118246	0.9536081	0.93768805	0.9599165	0.9002145	0.9274664	0.9357364	0.9505961	0.9396395	0.9203329	0.94805074	0.94804305	0.9496217	0.97716236	0.96291906	0.9592329	0.97789496	0.9331764	0.9162636	0.9654924	0.94971234	0.92971766	0.9745877	0.95924646	0.9122602	0.90889305	0.0	0.88307714	0.9786207	0.97851425	0.9843089	0.9679687	0.94917125	0.99036855	0.9979305	0.9287022	0.89462155	0.955451	0.99906385	0.96177506	0.93721026	0.9062886	0.9432894	0.92489296	0.9099175	0.8984398	0.9809864	0.93055165	0.9666642	0.9939761	0.96434313
toestemming/noun	0.9846476	0.9205756	0.9250076	0.9466857	0.8354253	0.93007797	0.8636606	0.9106036	0.96119726	0.91351825	0.9198137	0.9513917	0.9708906	0.9078248	0.9584359	0.9563448	0.81545985	0.9672955	0.96625394	0.9022954	0.94341105	0.9883553	0.9705757	0.9312429	0.9571071	0.94873416	0.93043774	0.9149609	0.83105785	0.94938445	0.9757352	0.98193264	0.82635176	0.94106567	0.918533	0.92246425	0.9201836	0.9660487	0.92458	0.8836217	0.952198	0.9206242	0.95224607	0.8123474	0.8952695	0.9813701	0.89475065	0.99404645	0.9092353	0.8803869	0.9127226	0.91664743	0.9440844	0.92699295	0.98831195	0.95972145	0.96291286	0.93124217	0.96846867	0.9036668	0.85394657	0.9355864	0.8960378	0.8911155	0.8520447	0.93309385	0.88296527	0.8647668	0.9178289	0.9267658	0.89251447	0.9938623	0.9928163	0.9444722	0.91275597	0.92398643	0.9115096	0.9731481	0.98230284	0.9508026	0.8993187	0.94167924	0.88307714	0.0	0.9424163	0.9752784	0.99456525	0.9080117	0.9494482	0.9640548	0.9998603	0.981564	0.8821777	0.847229	0.9852233	0.9205941	0.8540254	0.92827815	0.91985995	0.8544121	0.9368125	0.87653255	0.9318658	0.87634724	0.91019833	0.98921484	0.96486056
treffer/noun	0.9928833	0.976984	0.8588837	0.96843696	0.9425389	0.9345004	0.96583927	0.900173	0.985019	0.93369824	0.93363696	0.9574398	0.97114825	0.97478694	0.98317856	0.9712506	0.9515302	0.97642976	0.98372453	0.94053555	0.9548737	0.9897329	0.9816364	0.97124445	0.9826658	0.9610929	0.95039344	0.9012852	0.958469	0.41339952	0.955851	0.7787005	0.8085769	0.93437827	0.95489395	0.9482436	0.917298	0.997996	0.9476975	0.9432068	0.9471109	0.90678704	0.4711125	0.9915263	0.9457025	0.9555897	0.93830013	0.9882989	0.93304944	0.9661825	0.69110525	0.9594879	0.9342826	0.9310783	0.99598813	0.93478906	0.85984874	0.9858508	0.97619617	0.94584024	0.90466195	0.92132753	0.94351584	0.97047836	0.80591184	0.9399754	0.93165994	0.9539415	0.92746943	0.9806023	0.9577028	0.9898542	0.9710944	0.9352573	0.8854891	0.91780037	0.9180145	0.96157104	0.9933116	0.98035866	0.9223344	0.9358108	0.9786207	0.9424163	0.0	0.99384445	0.9829627	0.964497	0.74494517	0.9753897	0.98741794	0.9576097	0.9706326	0.95341104	0.98781145	0.9785441	0.9608616	0.96786135	0.9028629	0.9419596	0.93661	0.9605436	0.9629615	0.97624147	0.8507173	0.9977218	0.99496686
trein_kaart_DIM/noun	0.9988053	0.94535583	0.9643	0.9535414	0.98675597	0.94709986	0.976041	0.982787	0.99567753	1.0	0.9779671	0.9897638	0.99059576	1.0	0.9860409	0.9963715	0.9941243	0.9360753	0.93150467	0.95720905	0.9736845	1.0	0.98595524	0.98411894	0.98940045	0.980747	0.9929258	0.9304254	0.98753077	0.9529325	0.98347306	0.98925143	0.9686709	0.9819028	0.96639735	0.89484304	0.9987571	0.94107753	0.904088	0.9388116	0.99590576	0.97267425	0.9639652	0.99011594	0.94920766	0.9447468	0.99124247	0.9847182	0.87371075	0.9769728	0.95001	0.9680251	0.9766486	0.93412787	0.95684	1.0	0.9826831	0.9779506	0.9748099	0.9796305	0.97429883	0.9954827	0.97184205	0.99173373	0.99009556	0.98270375	0.98425245	0.9792989	0.98301387	0.9765354	0.9906459	0.92461026	0.9456454	0.9850768	0.88143426	0.98774916	0.94753706	0.97611934	0.97699654	0.88165057	0.9503301	0.9381515	0.97851425	0.9752784	0.99384445	0.0	0.99668765	0.98794067	0.9578554	0.99904835	0.9729673	0.9954524	0.9887071	0.9834129	0.960354	0.96838194	0.9689615	0.97776854	0.99140173	0.9905602	0.9840002	0.92954916	0.9917998	0.9794271	1.0	0.9783689	0.98148626
typering/noun	0.9583836	0.96605784	0.9747999	0.98858625	0.98687303	0.98214567	0.9930156	0.98828506	0.951538	0.9918377	0.9805103	0.99562776	0.9991755	0.97897094	0.98116755	0.9744904	0.9713872	0.9628364	0.9854675	0.9793035	0.95584756	0.99403334	0.98152304	0.96286035	0.9808556	0.9901728	0.9609758	0.99401754	0.9550092	0.970271	0.9859208	0.98988587	0.93158454	0.9766393	0.9834764	0.98713803	0.9831034	0.9112977	0.98328084	0.95170295	0.96761334	0.9683622	0.9708016	0.9794941	0.97842467	0.99329287	0.96839136	0.997493	0.9777232	0.99188006	0.9734865	0.9671696	0.98766696	0.98072094	0.9949194	0.9918058	1.0	0.9623168	0.9896545	0.97461516	0.9858527	0.99389964	0.96494263	0.9874007	0.97750866	0.9946362	0.949963	0.93847436	0.98993397	0.95173895	0.9960009	0.96430486	0.9693818	0.9854793	0.9853101	0.97456205	0.97732496	0.97443527	0.9873181	0.9971029	0.96367556	0.9721545	0.9843089	0.99456525	0.9829627	0.99668765	0.0	0.98558915	0.98937684	0.99245286	0.9984242	0.9849764	0.9963274	0.9587994	0.9885574	0.9813359	0.96612024	0.9554919	0.9182093	0.9966312	0.9887386	0.97805405	0.99081224	0.9793907	0.98728526	1.0	0.9996111
uitkomst/noun	0.9861422	0.9615745	0.9748201	0.9404264	0.94381815	0.9585945	0.92002076	0.9275087	0.98419434	0.96532154	0.95002395	0.9665186	1.0	0.9187892	0.9786782	0.9782561	0.91085786	0.99037045	0.96799445	0.8926954	0.95079195	1.0	0.991287	0.9925738	0.98199075	0.999673	0.99450076	0.91683364	0.9359884	0.9495488	0.9471328	0.96993196	0.8970867	0.9836957	0.93083364	0.92163575	0.94461703	0.9956826	0.92593396	0.92526007	0.9633677	0.96564066	0.9736332	0.95114243	0.94338846	0.9843668	0.9534469	0.9999526	0.9302536	0.9504544	0.92131376	0.9569388	0.9612601	0.95313334	0.9980764	0.9680173	0.954654	0.96552414	0.98630494	0.9591087	0.94182014	0.92800564	0.9554043	0.97048104	0.92837	0.9532927	0.9725103	0.9496227	0.9136326	0.9545014	0.9032043	0.99502915	0.99652916	0.9667652	0.9232597	0.9344046	0.9561094	0.95538145	0.9846353	0.953516	0.9468765	0.9589615	0.9679687	0.9080117	0.964497	0.98794067	0.98558915	0.0	0.94035554	0.9836133	1.0	0.9673517	0.9671751	0.93242514	0.98070097	0.96199197	0.92158335	0.95961654	0.9827236	0.9309086	0.9606468	0.92526436	0.9700842	0.94148123	0.89932305	1.0	0.9956103
uitslag/noun	0.9552661	0.97327393	0.9211012	0.9055216	0.93625176	0.9243332	0.94433993	0.87958807	0.9807883	0.947835	0.95886546	0.9467325	0.97702813	0.9365423	0.9284433	0.962186	0.9517709	0.9590313	0.950561	0.8804049	0.9175034	0.9890426	0.9748608	0.9239037	0.9668928	0.97180194	0.9447519	0.85957384	0.94060844	0.7257868	0.9506788	0.8096996	0.87769043	0.91229576	0.8699367	0.7374722	0.9364575	0.97992885	0.7326659	0.8631102	0.92306155	0.9238246	0.7526057	0.9609388	0.8870723	0.9777808	0.90640736	0.99663657	0.8157146	0.9578392	0.81321865	0.9001409	0.86503434	0.9174901	0.9818945	0.9555761	0.8898238	0.98265	0.9778285	0.9592817	0.9383251	0.89809084	0.9342034	0.97221214	0.9190229	0.9507741	0.94106436	0.94792753	0.9287839	0.9360753	0.9319365	0.9790413	0.9578706	0.9399402	0.7443565	0.9402563	0.7511668	0.9790114	0.9831829	0.92982566	0.8534983	0.8448938	0.94917125	0.9494482	0.74494517	0.9578554	0.98937684	0.94035554	0.0	0.9754292	0.99763685	0.95379156	0.9147065	0.9455459	0.99365145	0.9266656	0.9466061	0.96346706	0.9468075	0.94155353	0.8426384	0.8560661	0.96492267	0.92602074	0.91234976	1.0	0.9703971
universeel/adj	0.99682707	0.98898906	0.96670485	0.9405139	0.9743887	0.9546869	1.0	0.95890766	0.9847456	0.94406384	0.9642295	0.9825958	0.99860173	0.98468125	0.97220427	0.9994618	0.98773813	0.9899799	0.99262595	0.9797392	0.99355924	0.9889427	0.9880858	0.96177596	0.9756525	0.98234904	0.98749316	0.96638304	0.98198926	0.97394747	0.9850052	0.9949978	0.9135158	0.9498913	0.9639808	0.9856913	0.9806855	0.9697874	0.9829799	0.97161865	0.9616732	0.9786462	0.97221434	0.99108756	0.98764336	0.9865456	0.9309316	0.9958895	0.9550316	0.96150124	0.97772694	0.9802269	0.99159074	0.97304153	0.9974789	0.997771	0.9709639	0.9755649	0.9861565	0.980766	0.922501	0.9378535	0.98504925	0.9655271	0.9466368	0.96572036	0.98569673	0.958306	0.96487486	0.98596615	0.9668173	0.9950798	0.99502456	0.9885509	0.97902054	0.9703531	0.9911168	0.9983293	1.0	0.959204	0.9718848	0.9646024	0.99036855	0.9640548	0.9753897	0.99904835	0.99245286	0.9836133	0.9754292	0.0	1.0	0.99345225	0.9801053	0.96342415	1.0	0.97612476	0.95661986	0.98838687	0.95948803	0.9864878	0.9789133	0.9607925	0.9696747	0.91420466	0.9475787	0.9994823	0.9948255
