	aardappel/noun	afgezant/noun	aureool/noun	bed/noun	belofte/noun	bijstand/noun	blauw/noun	boodschap/noun	compliment/noun	dauw/noun	ding/noun	drank/noun	dressing/noun	droefheid/noun	ervaring/noun	euforie/noun	gave/noun	geluid/noun	geluk/noun	gerecht/noun	geschenk/noun	gestreken/adj	getal/noun	gevoel/noun	gewaad/noun	gewelf/noun	gezang/noun	glimlach/noun	haast/adv	harmonie/noun	haven/noun	heerlijkheid/noun	helderheid/noun	herrie/noun	het/det	hulp/noun	iets/adv	iets/noun	ijl/adj	interventie/noun	klank/noun	kleur/noun	klink/adj	komedie/noun	koning/noun	koor/noun	koor_DIM/noun	kroon/noun	kunst/noun	landschap/noun	lichaam/noun	licht/noun	lof_trompet/noun	maal/noun	maar/adv	mandaat/noun	meest/adj	melodie/noun	menu/noun	minstens/adv	missie/noun	modder/noun	moment/noun	monument/noun	muziek/noun	naam/noun	naar/adj	nul/noun	of/vg	optreden/noun	orgasme/noun	pad/noun	paradijs/noun	paradijselijk/adj	passage/noun	patent/noun	perfectie/noun	piano_spel/noun	plek/noun	plezier/noun	refrein/noun	republiek/noun	rijk/noun	ruimte/noun	rust/noun	sauna/noun	schoonheid/noun	sereniteit/noun	sfeer/noun	sopraan/noun	staat/noun	stad/noun	status/noun	stem/noun	stil/adj	symbool/noun	tafereel/noun	tegelijk/adj	tip/noun	tribunaal/noun	tuin/noun	tweeling/noun	uitzicht/noun	vaak/adj	vader/noun	vaderland/noun	veeleer/adv	visioen/noun	voetbal_tempel/noun	vorst/noun	vrede/noun	vrijheid/noun	vuur/noun	werkster/noun	zaak/noun	zaligheid/noun	zangeres/noun	zij/pron	zo/adv
ruimte/noun	0.9407654	0.995912	0.9808131	0.85870063	0.960641	0.9684272	0.9683627	0.9413937	0.9698183	1.0	0.9159091	0.93415374	0.99040014	1.0	0.9158967	0.9481773	0.9656361	0.9377214	0.9151076	0.9487657	0.97265714	1.0	0.9248551	0.9382821	0.9645918	0.9778005	0.9837977	0.94824475	0.9524171	0.9579156	0.93163323	0.94489694	0.99239165	0.9857027	0.89139193	0.88987225	0.89492446	0.93228686	0.9864398	0.95229554	0.9224147	0.95900565	0.97410136	0.94571745	0.92974865	0.93508244	1.0	0.8807819	0.8865994	0.9271135	0.9202839	0.90134776	0.97706586	0.9005554	0.8485049	0.92448264	0.9242704	0.95552313	0.9461751	0.86241806	0.9160599	0.960392	0.8970014	0.9271981	0.9131669	0.8623723	0.93919104	0.95714283	0.90803456	0.8896048	0.9995768	0.9347424	0.9551935	0.9959585	0.958096	0.960468	0.9772755	1.0	0.8805347	0.9297165	0.9662112	0.97911155	0.9284316	0.0	0.9156916	0.98339444	0.9494673	1.0	0.9088028	0.9538158	0.911125	0.8859234	0.9474202	0.8715297	0.8759609	0.9568653	0.96568966	0.9236987	0.9195252	0.99535614	0.900657	0.98227584	0.94097847	0.9229989	0.94320947	0.98935765	0.9511942	0.9847841	0.9769487	0.9721475	0.9586901	0.96172297	0.94403607	0.9669332	0.89346576	0.98541355	0.9442204	0.9182928	0.97622615
rust/noun	0.958751	0.98559093	0.9729826	0.9723078	0.8558263	0.97248685	0.9663075	0.96068823	0.9270409	0.9849679	0.95201707	0.96518344	0.99098647	0.99436426	0.89345986	0.89728075	0.9686399	0.9776664	0.843964	0.9693532	0.91040206	0.997228	0.9892743	0.905047	0.9824424	0.99325985	0.95695394	0.94221306	0.90920293	0.91242146	0.95621157	0.9508754	0.9975048	0.9929819	0.9768274	0.92167675	0.94349426	0.9360011	0.99663883	0.95998496	0.97793275	0.91560394	0.84413207	0.9732533	0.94205785	0.94045466	1.0	0.97304773	0.91067034	0.9335052	0.9674449	0.9531578	0.98600936	0.92199874	0.9546489	0.9693143	0.9430965	0.97800916	0.9720617	0.947926	0.94650066	0.95524126	0.9107512	0.9428516	0.95544815	0.91651684	0.89635676	0.9213706	0.94730186	0.9332927	1.0	0.9520303	0.9582554	0.994493	0.9831741	0.9627789	0.98007274	1.0	0.9302867	0.9174762	0.99358094	0.99053556	0.97642875	0.9156916	0.0	0.9989099	0.9669988	0.98524487	0.9326584	0.9747825	0.96899307	0.9361607	0.9499537	0.96168363	0.9420718	0.9725306	0.9592657	0.96184975	0.95202637	0.97987276	0.92562497	0.9503914	0.9112529	0.9457871	0.93337786	0.9596182	0.97669864	0.9903025	0.9718307	0.9674912	0.9202464	0.96985424	0.88571316	0.9928518	0.9421165	1.0	0.94747895	0.9478095	0.9870383
sauna/noun	0.95772886	0.9877543	0.9967161	0.9376116	0.9802922	0.99776727	0.97456044	0.99561447	0.9864199	0.9868615	0.9785968	0.955999	0.9893362	1.0	0.974595	0.98599243	0.9843361	0.96097744	0.9865009	0.9840439	0.9925616	0.9957933	0.9631615	1.0	0.9868319	1.0	1.0	0.953877	0.9998128	0.981393	0.97038174	0.997554	0.97033584	0.9824661	0.9613071	0.99909395	0.9778304	0.9912473	0.9811705	0.9895806	0.98167044	0.97466105	0.9880755	0.9355504	0.9859973	0.9664442	0.98942953	0.9547243	0.97769606	0.96288484	0.9827459	0.97410274	1.0	0.9466534	0.9867095	0.9815226	0.9991884	0.975208	0.9122479	0.9172069	0.9827926	0.984625	0.99896294	0.93978244	0.9634384	0.9600979	0.9582362	0.97536105	0.9557051	0.9827181	0.97172076	0.94817096	0.94167495	0.97093683	0.9703527	0.98550856	0.9772712	1.0	0.9383972	0.9918568	0.9922225	0.98562294	0.9642127	0.98339444	0.9989099	0.0	0.9500454	0.9977845	0.9984833	0.9765985	0.9702335	0.97551274	0.9552478	0.961989	0.96557844	0.98764986	0.98464704	0.96611315	0.9828966	0.99309295	0.9538596	0.9693973	0.9799307	0.9934311	0.97315043	0.9786755	0.98837346	0.9810546	0.9747539	0.97473246	0.99109626	0.9989066	0.9735975	0.98866016	0.99399436	0.9287322	0.96055806	0.9860729	0.9785118
schoonheid/noun	0.9619143	0.9773647	0.9949331	0.93658096	0.9605744	0.9619671	0.95734465	0.94515693	0.94801974	1.0	0.9260138	0.94748276	0.9936768	1.0	0.930541	0.96478224	0.9681434	0.94664025	0.91045696	0.9631633	0.95005316	1.0	0.98801434	0.9557335	0.9528777	1.0	0.9722099	0.9367025	0.953618	0.9147752	0.95337313	0.9911647	0.977832	0.9830363	0.96971947	0.95932645	0.9480209	0.94888633	0.97009087	0.9729525	0.9532921	0.94176275	0.92707103	0.89785767	0.93225604	0.9309595	0.95290655	0.96772385	0.8722668	0.92609966	0.8947273	0.9609253	0.99303406	0.930732	0.9843293	0.9680296	0.9429424	0.8955442	0.92652243	0.9743552	0.9564992	0.9809093	0.91441154	0.9479946	0.87929296	0.8767171	0.9489783	0.97136176	0.93685883	0.91835445	0.985079	0.96644807	0.94368315	0.98498094	0.9540241	0.96056706	0.9370983	0.9807515	0.91894084	0.9725609	0.9619888	0.9477092	0.9643518	0.9494673	0.9669988	0.9500454	0.0	0.96833384	0.935348	0.9326682	0.9545935	0.9395634	0.9582996	0.96732235	0.9272251	0.90507793	0.9068549	0.9608739	0.9308772	0.98574764	0.9156773	0.9211447	0.9297371	0.98244923	0.9096583	0.94420266	0.94326425	0.95396894	0.98104715	0.9478533	0.9428321	0.97553986	0.9631072	0.94183207	0.9775781	0.93492895	0.87610143	0.9522606	0.93269235
sereniteit/noun	0.9998945	1.0	0.98645943	0.99449164	0.98416376	1.0	1.0	0.9796921	0.96312964	1.0	1.0	0.9961845	1.0	0.95669246	0.99961334	0.9553511	1.0	1.0	0.9877846	0.9499483	0.9862759	1.0	0.9992391	0.9764404	1.0	1.0	0.979225	0.9987291	0.98546845	0.99913573	0.99894303	0.95390797	0.8788894	0.99972135	0.9775538	0.9949331	0.9908736	0.9841641	1.0	0.98127544	0.9053058	0.98061824	0.983361	0.9994932	0.9964846	0.99059516	0.95374006	0.97219735	0.94828916	0.9985518	1.0	1.0	1.0	0.99935746	0.99086654	0.99234027	0.960966	0.9293811	0.96133363	0.99708056	0.9907889	0.9972764	0.99756336	0.98586553	0.93844396	0.9903795	0.99484235	0.98226595	0.9811803	0.9971592	1.0	0.9955068	1.0	1.0	0.99415314	0.9898547	0.99641967	1.0	0.9854662	0.9999582	0.99584377	0.9742306	0.97816443	1.0	0.98524487	0.9977845	0.96833384	0.0	0.9896489	0.9789829	0.99040705	0.9809811	0.9940306	0.99532706	0.97312665	0.98139036	0.9632894	1.0	0.9946798	1.0	0.978999	0.987539	0.9788539	0.9787276	0.9909617	0.9980063	0.979298	1.0	0.99017066	0.97746754	0.98334897	0.9681746	0.99384695	1.0	0.95641816	1.0	0.9854839	0.9991334	0.9998782
sfeer/noun	0.96923256	0.98786	0.99528253	0.9348214	0.9307845	0.9692266	0.94847226	0.9215711	0.964542	0.9518002	0.8832242	0.9197102	0.9775076	1.0	0.90923756	0.95303905	0.9809722	0.9162446	0.91791457	0.8934131	0.96019864	1.0	0.9729002	0.8648591	0.93971556	0.93671596	0.95145094	0.9305643	0.91113937	0.92869526	0.89922065	0.9457923	0.95790654	0.9614024	0.87544364	0.91577816	0.93011	0.93736184	0.96607786	0.97297287	0.8642661	0.9121568	0.9403406	0.9467046	0.88227975	0.89527303	0.990219	0.97405964	0.8572806	0.84660757	0.96623135	0.94150364	0.9606046	0.9409471	0.94785064	0.9518132	0.88769376	0.9366496	0.95609367	0.93038255	0.93601966	0.9668115	0.91419196	0.892012	0.8043726	0.86049354	0.92634076	0.9652095	0.8817197	0.8550893	0.98423415	0.9705847	0.9166826	0.9989048	0.95372933	0.96047765	0.9761726	0.9855266	0.8982432	0.9170616	0.9667922	0.9577368	0.91537356	0.9088028	0.9326584	0.9984833	0.935348	0.9896489	0.0	0.9287856	0.91438454	0.8471218	0.92279345	0.92508894	0.8711213	0.94437426	0.8978783	0.91714704	0.93810266	0.9565003	0.86205566	0.9741035	0.897399	0.89346933	0.92295206	0.95230305	0.9117681	0.9710344	0.9867969	0.9350517	0.92154586	0.91233605	0.90946096	0.96404034	0.9204502	0.9989876	0.90155053	0.90342784	0.9630404
sopraan/noun	0.9627998	0.9518131	0.9859375	0.9407443	0.954679	0.98915786	0.94193685	0.955631	0.95624286	0.9991549	0.9529317	0.9636918	1.0	0.99872094	0.9347955	0.9514789	0.9743938	0.95915014	0.9358483	0.94674903	0.9852873	0.99960464	0.9820903	0.9491609	0.949568	0.98364365	0.94354165	0.9249288	0.9571741	0.94556314	0.978735	0.9875818	0.89624476	0.9731438	0.98513603	0.9603374	0.95144695	0.9712792	0.95142037	0.9620434	0.89197636	0.96469164	0.9400465	0.8895181	0.92376214	0.9019681	0.97272164	0.98138785	0.9544629	0.9366576	0.92327654	0.98832834	0.9833738	0.9481652	0.9952991	0.96056664	0.9724408	0.89409345	0.96622056	0.97884893	0.9359954	0.9320599	0.94622	0.93593353	0.8507345	0.90606797	0.96761376	0.9759245	0.93834466	0.9240073	0.96080226	0.96082956	0.9460853	0.9799339	0.9521851	0.9254045	0.95063025	0.9720632	0.9684976	0.9514093	0.9771216	0.92269695	0.96976006	0.9538158	0.9747825	0.9765985	0.9326682	0.9789829	0.9287856	0.0	0.9661512	0.9660674	0.95435673	0.9400464	0.97353256	0.952123	0.95792365	0.9592319	0.9305002	0.9757539	0.9548575	0.8991009	0.96381676	0.9828925	0.85325074	0.9408911	0.9609312	0.92598975	0.9857754	0.96207243	0.9728923	0.9814368	0.9805736	0.91102016	0.9758512	0.99036956	0.77256006	0.87618685	0.9805381
staat/noun	0.9664615	0.90933746	0.98313874	0.9189223	0.9092981	0.92214453	0.9618953	0.92630386	0.981112	0.9987165	0.9365133	0.92977834	0.98499995	0.9870162	0.934182	0.93208766	0.9727597	0.9433611	0.92827284	0.91081023	0.9698747	0.9843325	0.91955215	0.9544058	0.94768316	0.9592195	0.9581309	0.9815365	0.94758856	0.942226	0.86127126	0.9945699	0.9778678	0.9571385	0.9094095	0.85773766	0.91413754	0.9406377	0.9875753	0.91430926	0.93874645	0.93727946	0.9532085	0.9216265	0.8558555	0.949696	0.97900176	0.8575956	0.89023554	0.8927378	0.9037864	0.9071478	0.9957695	0.83507425	0.88449	0.9208408	0.85056037	0.9381138	0.9528158	0.8642868	0.9006239	0.9475295	0.91735744	0.8944313	0.9101014	0.8814746	0.9251574	0.94376403	0.8705544	0.9074467	0.9901955	0.95668447	0.941431	0.9690202	0.9521411	0.9016042	0.9658209	0.9942838	0.8724337	0.97759295	0.9783045	0.76942444	0.8695049	0.911125	0.96899307	0.9702335	0.9545935	0.99040705	0.91438454	0.9661512	0.0	0.8429994	0.87684983	0.8278419	0.9336812	0.86790264	0.94344574	0.89192563	0.9439489	0.96584934	0.9073462	0.93429506	0.95138764	0.9018746	0.86146843	0.87314177	0.94942683	0.9372326	0.99505764	0.90476453	0.8297582	0.90164757	0.9204682	0.9724312	0.89568466	0.99718297	0.90195894	0.8689922	0.9723383
stad/noun	0.946592	0.95161706	0.9992108	0.8858862	0.93804115	0.93412256	0.95789367	0.9070027	0.9825832	0.99066037	0.95856965	0.94479716	0.99255216	0.9830243	0.95309675	0.95063436	0.9922624	0.9592927	0.93295676	0.91644466	0.94328666	0.98236537	0.90616345	0.91719747	0.94852906	0.9788427	0.94078135	0.9731367	0.950635	0.96010584	0.7310692	0.9620568	0.9896628	0.96351933	0.87379336	0.8383558	0.8830002	0.9065183	0.9855585	0.93356884	0.93385863	0.93570346	0.95338804	0.96706027	0.85096514	0.9431857	0.9967871	0.8672551	0.8888581	0.8745744	0.9231025	0.92430913	0.9840994	0.8997261	0.82106954	0.9452241	0.8293423	0.9249215	0.9565058	0.76583016	0.86733174	0.9623498	0.89364976	0.8581867	0.9090954	0.8815966	0.8924977	0.941014	0.88327646	0.9147827	0.99495983	0.90462315	0.9237295	0.92314696	0.9548326	0.8999516	0.97395355	0.9908885	0.84597385	0.9636527	0.9544343	0.92583734	0.88598347	0.8859234	0.9361607	0.97551274	0.9395634	0.9809811	0.8471218	0.9660674	0.8429994	0.0	0.9433724	0.8237456	0.90618	0.89858735	0.88646734	0.9053712	0.9063891	0.92298007	0.87632	0.96102774	0.8890181	0.9071944	0.90337336	0.9171483	0.9674198	0.9747095	0.93643486	0.9192814	0.83798003	0.94153184	0.8796824	0.9708387	0.9141795	0.9357324	0.9184787	0.8744559	0.9790511
status/noun	0.98051184	0.9681236	0.99676126	0.95756876	0.9219247	0.94720805	0.98652816	0.88958865	0.93910474	1.0	0.9551144	0.9824857	0.9825711	0.98657584	0.93904185	0.9711047	0.9767519	0.9476369	0.9185415	0.9360884	0.9270394	0.9934769	0.96899605	0.9306775	0.96668243	0.96260756	0.9629939	0.94777364	0.93869656	0.95847505	0.9098939	0.9912152	0.9911982	0.97615796	0.9263432	0.89531213	0.8991219	0.9863168	0.979078	0.93282586	0.94972944	0.9208323	0.9380207	0.93367326	0.90900546	0.9393922	0.9995728	0.922838	0.95688313	0.93194973	0.92668813	0.95465016	0.98125535	0.8780296	0.932973	0.9716947	0.8665884	0.94647276	0.95941544	0.9225268	0.9260654	0.9821785	0.93903625	0.9085833	0.9166723	0.8920593	0.94914645	0.9324578	0.88984334	0.8759266	0.96305907	0.95221084	0.94867086	0.9243001	0.95838845	0.9498437	0.9600562	0.9882607	0.87782764	0.9530249	0.9845865	0.8584934	0.9358027	0.9474202	0.9499537	0.9552478	0.9582996	0.9940306	0.92279345	0.95435673	0.87684983	0.9433724	0.0	0.91729647	0.93595093	0.90330786	0.9400482	0.9184518	0.9293811	0.93217236	0.9715854	0.92539847	0.9442809	0.94026554	0.8749893	0.9125732	0.94777936	0.95529974	0.9774368	0.9404559	0.85494995	0.9049653	0.9429524	0.9625238	0.9511951	0.9977725	0.861545	0.916893	0.97682166
stem/noun	0.9318341	0.9766373	0.97871375	0.7272047	0.91971785	0.92050827	0.9379224	0.9250408	0.9876471	0.98142225	0.9237151	0.915204	0.98935264	0.95552427	0.9245332	0.9775704	0.9786358	0.917959	0.9368967	0.9232446	0.9499593	0.99194056	0.7721696	0.9284717	0.9763522	0.9763773	0.9436598	0.9495399	0.9165024	0.9601053	0.88198847	0.9737182	0.96847403	0.964928	0.9682416	0.8670703	0.7912419	0.8916919	0.9630036	0.8992299	0.95166445	0.8788802	0.94335544	0.9185323	0.93462634	0.9237955	0.97583896	0.5506524	0.9412347	0.9426538	0.8744417	0.8874805	0.9883087	0.7742353	0.6787435	0.91113317	0.87790924	0.95505446	0.9163531	0.6301706	0.9094846	0.9703033	0.8502408	0.87993413	0.88575435	0.8522055	0.9108103	0.899106	0.7967794	0.8939388	0.96586454	0.8999943	0.9637245	0.97756743	0.9754656	0.9436053	0.9591618	0.9837495	0.89170164	0.9440038	0.95101875	0.9656982	0.85552996	0.8715297	0.96168363	0.961989	0.96732235	0.99532706	0.92508894	0.9400464	0.8278419	0.8237456	0.91729647	0.0	0.93794775	0.9464191	0.9765713	0.8995216	0.918536	0.9700059	0.8938428	0.9158635	0.9508461	0.9203533	0.90451354	0.97103786	0.96281123	0.979195	0.9452871	0.95118123	0.9368065	0.93319273	0.942521	0.9373009	0.91638243	0.9991201	0.8357707	0.87668204	0.98068666
stil/adj	0.9473723	0.97485906	0.9765326	0.93089265	0.9365049	0.9734544	0.9840947	0.8911328	0.9327738	0.9909388	0.9375507	0.93925804	0.9828427	0.9998291	0.9278702	0.9612248	0.9781547	0.9315129	0.92384684	0.931129	0.93026066	1.0	0.94410056	0.8845287	0.97697634	0.99567956	0.9798619	0.9412185	0.9469851	0.93868154	0.9507839	0.99976695	0.95187205	0.95885646	0.9007077	0.9126128	0.9128003	0.9312278	0.9458284	0.96034837	0.9610438	0.9169638	0.96245396	0.9295553	0.87048024	0.914233	0.99540794	0.95341694	0.9114784	0.92564	0.894471	0.9302066	0.96022856	0.9152082	0.9390457	0.96849424	0.92111224	0.9686863	0.94905424	0.9220438	0.93294775	0.94182515	0.9187502	0.90326625	0.91538537	0.8605503	0.93039864	0.955251	0.9057762	0.8709491	0.9976613	0.9504737	0.9482767	0.98601836	0.9745197	0.97029084	0.9777269	0.99328345	0.8963957	0.92027754	0.98930204	0.9661367	0.9330367	0.8759609	0.9420718	0.96557844	0.9272251	0.97312665	0.8711213	0.97353256	0.9336812	0.90618	0.93595093	0.93794775	0.0	0.9131063	0.9494986	0.90642107	0.9287266	0.9868797	0.9307283	0.9466971	0.92377603	0.8834406	0.8860609	0.96190035	0.9540181	0.9728028	0.9921229	0.9496626	0.93244696	0.90340996	0.9159491	0.96206844	0.90786684	0.98554856	0.9130472	0.9517977	0.9594387
symbool/noun	0.95440364	0.9169359	0.9333631	0.978787	0.9410196	0.9693708	0.9692664	0.88642275	0.93114245	0.9992602	0.958389	0.9408266	1.0	0.9927525	0.9603114	0.9643218	0.96781313	0.9630539	0.9450287	0.91369605	0.90714693	0.956837	0.9385895	0.8945365	0.9550513	0.969819	0.96579564	0.8856487	0.96997744	0.97351193	0.9350709	0.9594949	0.99610007	0.99264973	0.9152476	0.91671705	0.93557036	0.9550131	0.9294567	0.90057576	0.9351704	0.93523705	0.9332301	0.9447376	0.89822567	0.9343493	0.95500714	0.9563037	0.9040892	0.9346091	0.9287416	0.9363208	0.9941443	0.93572897	0.9598095	0.9597373	0.85677576	0.9372416	0.93507713	0.9649392	0.9226797	0.9797419	0.9538056	0.90591085	0.9248992	0.89130753	0.9511471	0.969023	0.92103505	0.91815066	0.99281335	0.9424395	0.9304998	0.97935545	0.95437735	0.96430117	0.97057235	0.99993426	0.9071482	0.9606217	0.9442938	0.93778044	0.9354362	0.9568653	0.9725306	0.98764986	0.90507793	0.98139036	0.94437426	0.952123	0.86790264	0.89858735	0.90330786	0.9464191	0.9131063	0.0	0.90886754	0.939846	0.965989	0.97001255	0.9230199	0.9622313	0.9574823	0.9451738	0.8731695	0.8897524	0.9509389	0.9012139	0.98341554	0.86232203	0.89697134	0.90620565	0.9186609	0.9594389	0.940075	0.91789025	0.8945159	0.92486274	0.9440731
tafereel/noun	0.9738116	0.98731226	0.99771035	0.9525074	0.92761576	0.9789355	0.9357963	0.94494253	0.98586166	0.9892078	0.9285032	0.95549023	0.9655407	0.99527717	0.9766326	0.97149	0.94398206	0.9362467	0.95140564	0.9299066	0.9651781	1.0	0.9681033	0.92541784	0.98136	0.9572177	0.8971538	0.9161862	0.934015	0.9673865	0.94190055	0.9980845	0.9758183	0.9424385	0.9173757	0.94457674	0.95408964	0.9704925	0.9909844	0.93910325	0.93279403	0.96120703	0.952843	0.9204866	0.92035556	0.923743	0.99098814	0.9620555	0.88936263	0.92317605	0.91951907	0.9703759	0.9836237	0.92127514	0.9649063	0.9722018	0.9612066	0.9619871	0.964061	0.9605577	0.96377885	0.97832584	0.9497092	0.95208716	0.92806244	0.8972878	0.94006187	0.96104765	0.9575505	0.93512964	0.9878252	0.9519638	0.95823634	0.92569005	0.94072133	0.93528503	0.9660067	0.9893583	0.92764544	0.9391163	0.9632687	0.9684186	0.9355587	0.96568966	0.9592657	0.98464704	0.9068549	0.9632894	0.8978783	0.95792365	0.94344574	0.88646734	0.9400482	0.9765713	0.9494986	0.90886754	0.0	0.9531746	0.96216184	0.9829426	0.91018367	0.9557007	0.9233564	0.96185404	0.893498	0.9641924	0.9532871	0.9235664	0.96172297	0.94043154	0.93742573	0.9737584	0.93658084	0.9708877	0.97065896	0.95833033	0.9032354	0.94355553	0.98991054
tegelijk/adj	0.96049446	0.98849434	0.9962757	0.9360464	0.95970875	0.9800439	0.97693956	0.9272217	0.97713417	0.99781203	0.91873103	0.9389599	0.9866098	1.0	0.94478816	0.9614037	0.9881873	0.9287151	0.9355109	0.9315438	0.9779588	0.993368	0.95294356	0.94376826	0.9795061	1.0	0.95604646	0.9655564	0.91350216	0.9831322	0.9001452	0.9885394	0.981166	0.95486426	0.9080066	0.8978775	0.9095956	0.9172505	0.97795326	0.9567223	0.9691891	0.9395892	0.9723707	0.9433844	0.9107947	0.9216634	0.998802	0.9295766	0.9393094	0.9527305	0.9332103	0.9248112	0.9993701	0.9138061	0.90602255	0.9387471	0.8944429	0.97483873	0.9683694	0.88096845	0.93754965	0.954694	0.89719486	0.942965	0.916857	0.84080637	0.93140125	0.9575974	0.8547082	0.9204222	0.9993743	0.93820333	0.9708047	0.9888748	0.96487147	0.96372694	0.9864603	0.99368423	0.93984735	0.9590145	0.9859502	0.92279464	0.91603947	0.9236987	0.96184975	0.96611315	0.9608739	1.0	0.91714704	0.9592319	0.89192563	0.9053712	0.9184518	0.8995216	0.90642107	0.939846	0.9531746	0.0	0.9276446	0.9553555	0.94136643	0.9499235	0.945239	0.89469916	0.88626343	0.97429585	0.91762006	0.99652123	0.9723365	0.96043724	0.9277812	0.93063426	0.9001762	0.98238623	0.93388486	0.99458	0.9165779	0.89837205	0.9772788
tip/noun	0.9489222	0.99486303	0.9992171	0.8985105	0.9184471	0.94331336	0.9694225	0.92713076	0.9779657	1.0	0.9428617	0.9069069	0.95759887	0.95699996	0.919586	0.96797484	0.9881771	0.92457557	0.93773454	0.90674734	0.9784922	0.97776127	0.9212974	0.96198213	0.9984823	0.9993954	0.96544707	0.95472914	0.95845324	0.9464914	0.9358052	0.9438024	0.9673398	0.95869344	0.9385843	0.90221995	0.9150802	0.9386337	0.9830048	0.9444084	0.974735	0.93650186	0.9715252	0.9524103	0.9367935	0.955018	0.99844503	0.92062765	0.9247752	0.9399562	0.92471725	0.94349486	0.9880732	0.9151431	0.9216232	0.9444387	0.92640543	0.95640534	0.9344235	0.8806102	0.9416034	0.96406746	0.9382912	0.9338726	0.9251131	0.87640786	0.9000485	0.9403182	0.9195807	0.89655715	0.99099344	0.9465589	0.9604545	0.9970972	0.9278019	0.9515775	0.95204914	0.9998402	0.94208634	0.92656106	0.9774494	0.9512674	0.95046985	0.9195252	0.95202637	0.9828966	0.9308772	0.9946798	0.93810266	0.9305002	0.9439489	0.9063891	0.9293811	0.918536	0.9287266	0.965989	0.96216184	0.9276446	0.0	0.9804708	0.9040309	0.94791836	0.96345425	0.93644345	0.9236921	0.9748007	0.94291234	0.99537826	0.9843777	0.9626876	0.963494	0.95241284	0.92588973	0.95019335	0.91378176	0.9852737	0.8980203	0.91367406	0.9577022
tribunaal/noun	0.99178517	0.9056261	0.99054694	0.9852171	0.98736405	0.9530192	0.99975544	0.9857546	0.9854584	1.0	0.99921626	0.9971522	0.9979804	0.98820287	0.96501887	0.987618	0.9836748	0.9808884	0.9714538	0.95601386	0.9871787	0.9971386	0.9722518	0.98720217	0.98814535	0.99957204	0.94515955	0.9924677	0.9811445	0.98908204	0.9855997	0.985148	0.99167943	0.99190617	0.94849926	0.93960595	0.9794664	0.9956228	0.9835741	0.92302763	0.98733145	0.99143255	0.97105825	0.9647883	0.94688785	0.9681448	0.98959213	0.98466295	0.98478806	0.9761582	0.9638435	0.9945132	0.9907613	0.98178047	0.9907791	0.9697248	0.9512813	0.9877637	0.98876876	0.962099	0.9314567	0.9853238	0.95538914	0.9803705	0.97412604	0.94052994	0.9875344	0.9550665	0.9782443	0.9858867	0.9780915	0.9774204	0.9728579	0.9595076	0.9818485	0.9730076	0.999571	0.97019726	0.9885113	0.99423635	0.9852814	0.95551354	0.9792745	0.99535614	0.97987276	0.99309295	0.98574764	1.0	0.9565003	0.9757539	0.96584934	0.92298007	0.93217236	0.9700059	0.9868797	0.97001255	0.9829426	0.9553555	0.9804708	0.0	0.9717178	0.9492678	0.97381717	0.9815441	0.927481	0.9370416	0.9513523	0.9597093	0.97979146	0.97180724	0.90108854	0.95884764	0.9079577	0.9478942	0.9716938	0.95946664	0.93952787	0.892342	0.99959624
tuin/noun	0.9438574	0.9871413	0.99660057	0.89189374	0.9309663	0.9828815	0.93081105	0.94694966	0.96777624	0.99522316	0.9564648	0.9203484	0.99845564	1.0	0.9414677	0.97701603	0.96898407	0.9447091	0.94612634	0.8989153	0.9430903	1.0	0.9281468	0.9540887	0.9613065	0.9694131	0.95916057	0.95779276	0.9337745	0.92229563	0.9159661	0.983828	0.96638656	0.9613551	0.8832297	0.932889	0.93923545	0.96911174	0.9783933	0.962686	0.96038765	0.91931415	0.943988	0.94466263	0.88878286	0.94803	0.9996494	0.91788155	0.87467444	0.8834411	0.9299593	0.9185953	0.985331	0.9086901	0.93668306	0.92955434	0.9501061	0.9628676	0.9587741	0.917002	0.9465666	0.9783423	0.9461384	0.90527904	0.90012264	0.8685049	0.9391024	0.9762355	0.91724306	0.92373943	0.98959357	0.89880264	0.9810002	0.9757946	0.9580273	0.9367301	0.9869663	1.0	0.8760798	0.94121176	0.97389877	0.93674195	0.92489785	0.900657	0.92562497	0.9538596	0.9156773	0.978999	0.86205566	0.9548575	0.9073462	0.87632	0.9715854	0.8938428	0.9307283	0.9230199	0.91018367	0.94136643	0.9040309	0.9717178	0.0	0.96365595	0.8905867	0.9410766	0.902002	0.9508212	0.94758296	0.9814503	0.9798666	0.9363867	0.95969075	0.9520941	0.9371691	0.9781204	0.93804115	0.88810426	0.9023104	0.9135469	0.91971946
