	BMW/name	Brussel/name	Gill/name	Kinepolis/name	Konmar/name	Unilever/name	aandeel/noun	aanzienlijk/adj	abonnement/noun	alles/noun	alternatief/noun	amusement/noun	antibioticum/noun	appartement/noun	arbeid/noun	arbeid_kracht/noun	artikel/noun	bedrijf/noun	bedrijf_investering/noun	bel/verb	bewering/noun	bier/noun	boek/verb	bus/noun	charme/noun	coke/noun	consument/noun	dat/det	devaluatie/noun	die/det	diesel/noun	ding/noun	dollar/noun	echt/adj	effectbejag/noun	elektriciteit/noun	en/vg	erg/adj	eten/noun	euro/noun	extreem/adj	fabrikant/noun	factuur/noun	flink/adj	formule/noun	genees_middel/noun	gerecht/noun	goud/noun	grafiek/noun	grond/noun	grondstof/noun	ham/noun	heel/adv	heruitgave/noun	het/noun	hoe/adj	hoofdzakelijk/adj	hotel/noun	hout_soort/noun	huisvuil_zak/noun	huur_woning/noun	iets/noun	inkoop/noun	inseminatie/noun	internet/noun	juist/adv	kamer/noun	kantoor_ruimte/noun	kleding/noun	kool/noun	kop_DIM/noun	krediet/noun	kwaliteit/noun	lekker/adj	lening/noun	leven_middel/noun	lijn_dienst/noun	luchtvaart_maatschappij/noun	maaltijd/noun	maatschappij/noun	makelaar/noun	medicijn/noun	meestal/adv	merk/noun	merkelijk/adj	mest/noun	middel/noun	mode/noun	model/noun	niet/adv	nog/adv	om/comp	onderwijs/noun	oog/adj	opvang/noun	overigens/adv	pak_DIM/noun	paraplu/noun	pc/noun	permanent/adj	pin/verb	populist/noun	prijs/noun	product/noun	productie/noun	programma/noun	reis/noun	relatief/adj	rij_DIM_huis/noun	rij_auto/verb	rommel/noun	rook/verb	sperma/noun	spul/noun	spul_DIM/noun	ster_restaurant/noun	strafschop/noun	strafschop_doelpunt/noun	stroom/noun	stuk/noun	tarief/noun	te/comp	techniek/noun	technologie/noun	telecom_aandeel/noun	ticket/noun	trip/noun	truc/noun	tweewieler/noun	type/noun	uiteindelijk/adj	uitgave/noun	vaak/adj	veel/adj	versie/noun	vervanging/noun	vervoer/noun	vlag/noun	vlees/noun	vlucht/noun	vooral/adv	vrij/adj	wao/noun	was_poeder/noun	wij/pron	winkel/noun	woning/noun	ze/pron	zo/adj	zo/adv
grond/noun	0.9188247	0.8864151	1.0	0.93966055	0.9595893	0.9261062	0.846168	0.90081674	0.85536504	0.8950596	0.9273422	0.9778231	0.9364067	0.8768229	0.9560169	0.9220376	0.8484784	0.7720769	0.99812293	0.906252	0.9658692	0.9147445	0.8593668	0.8585594	0.9474545	0.93899065	0.8776308	0.90075487	0.9791967	0.9219953	0.9097615	0.9213722	0.78366387	0.9061029	0.9847072	0.8648184	0.8401564	0.9339656	0.95874256	0.76265866	0.9244994	0.8868411	0.88866276	0.89556116	0.94532084	0.95366174	0.9212531	0.9317653	0.95276594	0.0	0.9533559	0.96864724	0.9173742	0.98844326	0.9038235	0.9259809	0.8947742	0.8785001	0.99954635	0.96230036	0.8968061	0.90637755	0.945485	0.9888854	0.8990503	0.9034196	0.85590786	0.8555248	0.90461665	0.9771623	0.9465891	0.9245163	0.93274444	0.95979613	0.87120575	0.9517992	0.9519529	0.8885008	0.9319972	0.863999	0.94059443	0.92895067	0.9135979	0.93608516	0.9838567	0.919844	0.8712797	0.97450376	0.9172684	0.9631438	0.8421709	0.9331007	0.8873393	0.9598586	0.90767735	0.87230086	0.92247045	0.9583195	0.9094347	0.9016203	0.97726405	0.9625708	0.7986518	0.86735666	0.85992104	0.91186774	0.8724508	0.93256384	0.9772652	0.9651851	0.96933806	0.9063316	0.98292756	0.9388123	0.97126603	0.99989474	0.94840676	0.9885573	0.9018495	0.7576928	0.89425206	0.919204	0.8935295	0.9594055	0.98742574	0.83469164	0.94538987	0.9459914	0.9703409	0.87001115	0.86233497	0.8552203	0.93522686	0.9443198	0.91610324	0.9250434	0.9177406	0.92619234	0.9282179	0.82470644	0.9127185	0.8726655	0.9426554	0.982848	0.9087225	0.81072193	0.7850189	0.96509594	0.9564375	0.9730893
grondstof/noun	0.9443998	0.95273995	0.98531264	0.96942115	0.94869864	0.930792	0.901628	0.94687736	0.9453832	0.9970673	0.9851272	0.994126	0.9576408	0.9530654	0.97924167	0.9075529	0.9514984	0.8445325	0.9452869	0.9412191	0.9721279	0.94283164	0.92366695	0.9440184	0.9618409	0.95455164	0.96874976	0.98641473	0.9490023	0.9830005	0.93737495	0.99639606	0.9093338	0.9656168	0.99882555	0.88279456	0.92724246	0.9800586	0.93808633	0.9041275	0.9607371	0.93407923	0.9450887	0.95536375	0.95114386	0.945848	0.945832	0.94277716	0.97955424	0.9533559	0.0	0.9489178	0.9703629	0.97124314	0.99495566	0.9729624	0.9485984	0.9721257	0.96707994	0.9693179	0.92942667	0.9941337	0.9576673	0.98078144	0.96214026	0.9854851	0.9656791	0.91218644	0.9409792	0.9831989	0.98293513	0.9428994	0.9864401	0.98188084	0.9331084	0.9617346	0.9704791	0.927113	0.9476359	0.95131534	0.96436465	0.90865445	0.99581534	0.9095325	0.98499674	0.9142744	0.9747197	0.97553855	0.9698119	0.9724431	0.9744752	0.9539411	0.9582916	0.9819224	0.94702256	0.949232	0.9177035	0.9619571	0.95728743	0.9409798	0.9937087	0.99239486	0.9274767	0.89656675	0.8908948	0.97241986	0.91908836	0.94113916	0.98876476	0.99785775	0.99929714	0.94593424	0.97406405	0.92067546	0.97169656	0.99277514	0.97243595	0.99700433	0.9031449	0.9005977	0.941914	0.96062857	0.96664274	0.96557343	0.9994753	0.944872	0.9408885	0.9868282	0.9907956	0.96744466	0.9664641	0.94465196	0.98282266	0.98251694	0.95905143	0.9783286	0.9347983	0.92108464	0.9592041	0.9174501	0.91125065	0.9546663	0.9769762	0.97424775	0.99298537	0.9450903	0.9289959	0.9797476	0.9928603	0.99428403
ham/noun	0.970942	0.94069165	0.95256907	0.9499817	0.9692127	0.96602213	0.9224299	0.9649955	0.91666645	0.98668134	0.98942983	0.99559414	0.9929479	0.91367614	0.9920896	0.95218444	0.93008554	0.9418151	0.96614385	0.96265626	0.9776661	0.963593	0.9355234	0.9351773	0.98137224	0.9259624	0.93929386	0.99514514	0.98660344	0.98969716	0.9438156	0.99418175	0.877154	0.96275294	0.99040645	0.9320988	0.9347974	0.98700154	0.9714901	0.88033915	0.986418	0.9597517	0.95701265	0.9879731	0.9290352	0.9853941	0.95119417	0.936218	0.94110423	0.96864724	0.9489178	0.0	0.9915479	0.945189	0.99572515	0.98931086	0.95157236	0.93892884	0.9888429	0.9586068	0.91857314	0.98273546	0.95008945	0.9656428	0.97998506	0.9730754	0.93089116	0.9568938	0.95686996	0.96583205	0.9498133	0.929883	0.98852146	0.9666936	0.91440696	0.9276326	0.9455488	0.96551085	0.901715	0.97169894	0.9120621	0.9980955	0.96799684	0.9705778	0.9680108	0.9729245	0.9971669	0.9529994	0.9809484	0.9686104	0.9570643	1.0	0.98714644	0.9908329	0.96055114	0.9802677	0.945765	0.9957519	0.94287723	0.9791758	0.9826748	0.97979724	0.9146265	0.9648823	0.9572503	0.97793484	0.9477257	0.97521126	0.98716396	0.9536733	0.9577409	0.9856602	0.97388005	0.97635335	0.9704637	0.9788511	0.96188253	0.9918092	0.9193233	0.9099169	0.9159482	1.0	0.98706645	0.98618233	0.9869222	0.87071794	0.97389364	0.982412	0.9619004	0.9595219	0.96855295	0.948294	0.96837	0.9877832	0.97088075	0.9551061	0.9928114	0.9573052	0.9301582	0.9283001	0.94390166	0.9774377	0.9577674	0.91728616	0.9700695	0.8990609	0.8915476	1.0	0.971621	0.9850837
heel/adv	0.95196605	0.92923385	0.99370843	0.9632853	0.98786265	0.98173004	0.9238215	0.9337737	0.9510434	0.883154	0.91212755	0.9862496	0.9956166	0.9316707	0.9556044	0.98728466	0.9375741	0.9169971	0.97145325	0.9161109	0.9670827	0.95075	0.88691473	0.94027823	0.9585231	0.988043	0.9651153	0.93132603	0.9765779	0.8558104	0.9585684	0.91391104	0.939123	0.80476606	0.99602455	0.9848627	0.81694376	0.8453414	0.94160116	0.93653023	0.9664229	0.9624401	0.9724903	0.89950603	0.9339113	0.951227	0.96059746	0.9556779	0.9736671	0.9173742	0.9703629	0.9915479	0.0	0.97058904	0.8719904	0.89829	0.9177716	0.94471246	0.98672765	0.9840006	0.98654985	0.9036647	0.9890384	0.98223555	0.9384053	0.9180508	0.94597995	0.9792977	0.956661	0.96691686	0.9862871	0.97481	0.9214719	0.88212043	0.9498736	0.9935079	0.9561875	0.972043	0.9700027	0.9140263	0.95765954	0.96057796	0.88470185	0.9482548	0.90970004	0.97153574	0.9244937	0.95620203	0.9295201	0.9075147	0.8747678	0.94333243	0.91249293	0.9590771	0.951657	0.832832	0.9762073	0.98472637	0.97290635	0.9473236	0.9951836	0.998499	0.9054475	0.91642934	0.9018432	0.8887487	0.9071516	0.8902167	0.99829835	0.9506317	0.9661951	0.95446	0.99350363	0.9391699	0.9215585	0.98346317	0.9587543	0.97756237	0.9400645	0.9122279	0.9532564	0.9356109	0.93004066	0.97213465	0.9782756	0.94468683	0.93815786	0.9544888	1.0	0.9078416	0.914686	0.93360144	0.831834	0.7543404	0.91870266	0.99076545	0.90816814	0.9339726	0.95359635	0.9438584	0.77534443	0.91507137	0.97259176	0.97691923	0.85744095	0.91948795	0.9171021	0.9239485	0.9578249	0.96414256
heruitgave/noun	0.97504574	0.97207224	0.992664	0.9566994	0.9909691	0.98010594	0.9663345	0.9554332	0.98008394	0.99357796	0.99893683	0.991965	0.9935972	0.97561145	0.91893494	0.9861901	0.92366445	0.97421277	0.9975401	0.951734	0.9848636	0.97740024	0.9367761	0.9914272	0.95312715	0.9431847	0.99493724	1.0	0.9900674	0.99191666	0.9539444	0.9917067	0.9514744	0.9709182	0.9885857	0.98594165	0.94261533	0.99222773	0.9993215	0.951961	0.98450184	0.9511529	0.9808348	0.9759314	0.9439858	0.9790272	0.9697796	0.91422105	0.9461417	0.98844326	0.97124314	0.945189	0.97058904	0.0	1.0	0.9877935	0.9854064	0.9793934	0.99601173	0.9778423	0.970137	0.9961542	0.9926748	0.9709388	0.974865	0.9910384	0.91429293	0.9948471	0.95774204	0.9899564	0.98783296	0.96316624	0.9871283	0.9736607	0.98615515	0.9975824	0.98195386	0.9669867	0.93701464	0.9605123	0.96731246	0.99057627	0.995789	0.9758859	0.9901183	0.99758554	0.9945723	0.980595	0.9169111	1.0	0.9809887	0.9880507	0.99673074	0.96350443	0.9870255	0.97285086	0.94736135	0.9786771	0.9570582	0.98357207	0.9945513	0.99148774	0.95043623	0.9931161	0.96971333	0.9518568	0.98037165	0.99360794	0.9643364	0.99076504	0.97245824	0.9827167	0.9780463	0.9879198	0.981745	0.9872879	0.9894662	0.9971729	0.9840291	0.98416626	0.9568897	1.0	0.96722794	0.9859947	0.9968451	0.96056056	0.9607299	0.98141456	0.99076945	0.9737312	0.98281324	0.890225	0.9944267	0.98968506	0.8986935	0.9806034	0.9889183	0.9752946	0.98476714	0.95837146	0.9967346	0.987587	0.95888394	0.9876051	0.9764892	0.9693419	0.94591355	0.99966604	0.98255706	0.9980702
het/noun	0.9715825	0.92899823	0.999794	0.98257107	0.98198193	0.9817634	0.96485674	0.961913	0.96964407	0.87539256	0.9367811	0.98169565	0.986832	0.98153436	0.96792746	0.9964082	0.9294076	0.9398632	1.0	0.9263248	0.91467345	0.9780386	0.96883315	0.95838475	0.9568518	1.0	0.9805508	0.838505	0.98243564	0.8588017	0.9650023	0.910004	0.97387624	0.8684308	1.0	0.9728218	0.90680134	0.86938953	0.9516262	0.9662273	0.9583803	0.9670825	0.98126596	0.9237467	0.9606863	0.9637486	0.93408966	0.95930445	0.97423947	0.9038235	0.99495566	0.99572515	0.8719904	1.0	0.0	0.8690825	0.9645181	0.95677614	1.0	0.9979096	0.9998699	0.8722895	0.99997026	1.0	0.9543128	0.893994	0.9628851	0.9748788	0.9776837	0.9713426	0.97882843	0.97594094	0.92087054	0.9156309	0.9908164	0.9996051	1.0	0.9814465	0.98267597	0.93509585	0.99259686	0.98140657	0.9151098	0.9726425	0.9781169	0.9981267	0.9356627	0.97846293	0.9645678	0.80752337	0.90037555	0.9182202	0.92756194	0.9709476	0.9820295	0.8522706	0.99678963	0.9753565	0.95998234	0.9534664	0.9972987	0.99922085	0.92522186	0.9165416	0.9609089	0.9416486	0.95517164	0.95432854	1.0	1.0	0.9625021	0.9519353	0.9848178	0.96174526	1.0	1.0	0.9789258	0.9943678	0.9697744	0.8918686	0.988674	0.91256416	0.924544	0.99100596	1.0	0.9771393	0.96367526	0.9556674	1.0	0.95085704	0.92937297	0.9654961	0.87465	0.8356854	0.9379047	0.96856856	0.9434367	0.9515992	0.92065024	0.9599728	0.8687145	0.92274654	0.9635136	1.0	0.8619733	0.9536517	0.97255427	0.860482	0.95408225	0.9541284
hoe/adj	0.95933735	0.92448324	0.9913841	0.9923431	0.9885433	0.99179393	0.9777945	0.9558152	0.99697036	0.8231447	0.95228815	0.9711762	0.9995898	0.97064126	0.9854863	0.9731334	0.94929296	0.9335843	0.9972282	0.9183457	0.95401746	0.92813635	0.96792823	0.9696308	0.98771113	0.99090636	0.95721847	0.7530696	0.99692976	0.84648466	0.9961485	0.80847794	0.97991294	0.8140099	1.0	0.9850841	0.8718188	0.8556787	0.9316271	0.98064125	0.9693839	0.9632869	0.99021906	0.9526434	0.9886879	0.9782227	0.9495833	0.9612	0.9926978	0.9259809	0.9729624	0.98931086	0.89829	0.9877935	0.8690825	0.0	0.9590468	0.9265301	1.0	0.99747884	0.9969739	0.8178802	0.9984777	0.9865967	0.93890315	0.8995262	0.944553	0.99983275	0.97034633	0.98235416	0.95708394	0.9924428	0.8820108	0.87415075	0.9851005	0.99984235	1.0	0.98825747	0.9841079	0.9682063	0.95903724	0.98609096	0.90725005	0.9532487	0.9942867	0.9984525	0.9242108	0.9694345	0.92810494	0.8639258	0.9281653	0.9559805	0.9118528	0.9364661	0.97875214	0.85825366	0.984119	0.9465393	0.9834544	0.9581756	1.0	0.99851024	0.93393826	0.92747414	0.91565704	0.84316397	0.93461084	0.96912485	0.9854708	0.930691	0.99199116	0.9064051	0.9960157	0.9154202	0.9604087	1.0	0.9741316	0.99982816	0.94987833	0.92775714	0.97793174	0.96328235	0.94153434	0.9786265	1.0	0.985572	0.97759455	0.97058773	1.0	0.9289964	0.918769	0.9603548	0.87794423	0.91953564	0.8974941	0.9696911	0.95563585	0.97956014	0.93480253	0.9498945	0.8975012	0.9427312	0.99894595	0.9955186	0.8815485	0.9548184	0.9816111	0.86432517	0.9463824	0.9476994
hoofdzakelijk/adj	0.913586	0.9140284	0.995714	0.9637227	0.9565759	0.9359868	0.8777544	0.90280324	0.9156007	0.9832517	0.9495175	0.98585784	0.9605381	0.87849104	0.9553572	0.91602945	0.90015996	0.8687082	0.9594642	0.93473566	0.9521709	0.9484401	0.8845869	0.9094396	0.9683904	0.9430281	0.9338162	0.98295224	0.9497319	0.9542971	0.92163694	0.9830025	0.85220563	0.94063014	0.9936478	0.9401273	0.854888	0.9601338	0.95194256	0.8467695	0.95555687	0.9222986	0.9046408	0.9314664	0.9665722	0.96281093	0.9039415	0.91601855	0.9632456	0.8947742	0.9485984	0.95157236	0.9177716	0.9854064	0.9645181	0.9590468	0.0	0.8671424	0.9841722	0.9499292	0.8889748	0.96519625	0.9910452	0.98906684	0.955474	0.96652025	0.88981503	0.91202855	0.9224745	0.97540534	0.9456619	0.9171857	0.95851284	0.9636528	0.8941571	0.9612737	0.951188	0.86429363	0.92409027	0.86903954	0.95795196	0.95387644	0.8934121	0.9388335	0.9564014	0.91227484	0.97213954	0.93855965	0.8857579	0.9898613	0.9074654	0.94850725	0.9512784	0.9703899	0.9445785	0.93523765	0.9181573	0.9544572	0.94129217	0.9185082	0.9855336	0.9536723	0.8706618	0.9206649	0.8849788	0.9314077	0.890204	0.9349182	0.98178303	0.98236984	0.9736056	0.948411	0.97308284	0.93499434	0.9822185	0.9652047	0.96210945	0.9976771	0.90284574	0.8576739	0.9279908	0.9667054	0.954718	0.9661198	0.9831536	0.8803783	0.9220022	0.9395559	0.9837384	0.8878505	0.9190594	0.9063328	0.93546295	0.92071223	0.8879858	0.9417898	0.93481666	0.9148677	0.90481937	0.8533766	0.8578118	0.9345224	0.9658047	0.9889382	0.92320865	0.89167464	0.8816589	0.9898964	0.9807794	0.98243046
hotel/noun	0.8929671	0.8518527	0.9652861	0.969438	0.9600134	0.94467014	0.8797755	0.9106324	0.90148294	0.9439436	0.9286657	0.95629096	0.9493428	0.77438736	0.95849127	0.9396228	0.82312936	0.8344116	0.98598474	0.90053123	0.9727173	0.8819151	0.8413625	0.8064586	0.9329805	0.955761	0.9293891	0.9577437	0.9741303	0.9493315	0.9353636	0.9460057	0.79663014	0.92205197	0.9803252	0.9107691	0.82768935	0.9047597	0.88533777	0.79662555	0.94347996	0.92493373	0.92106396	0.90787446	0.9330385	0.95272493	0.9096872	0.88633955	0.96816003	0.8785001	0.9721257	0.93892884	0.94471246	0.9793934	0.95677614	0.9265301	0.8671424	0.0	0.98594433	0.9796681	0.8891719	0.92759943	0.974412	0.9932549	0.90042084	0.9171698	0.7377273	0.90554553	0.9155278	0.95341283	0.9467975	0.9242196	0.94311273	0.9012677	0.91119164	0.97151506	0.93661255	0.8562078	0.8678719	0.87553203	0.9332662	0.9097016	0.89418584	0.89680654	0.97194725	0.96331805	0.93810886	0.89468175	0.87945175	0.98259425	0.9069985	0.9421299	0.88913107	0.9493201	0.9295091	0.8727496	0.93068856	0.97761047	0.92020637	0.89397895	0.9620196	0.9673139	0.8315521	0.88574183	0.89938325	0.8939097	0.8206149	0.9212671	0.97471464	0.97590417	0.9886007	0.9297738	0.9742237	0.92366236	0.9545098	0.9399533	0.96673095	0.99319595	0.8951912	0.8079001	0.95180905	0.9928737	0.94376016	0.98172474	0.98711157	0.8418697	0.89735806	0.9578387	0.9597217	0.8906318	0.8632519	0.8771663	0.8972432	0.96294963	0.8703241	0.9618549	0.9034007	0.89241815	0.92162657	0.7313582	0.899979	0.8861365	0.96108514	0.98530954	0.9275997	0.775923	0.77994806	0.95805144	0.94696796	0.96749806
hout_soort/noun	0.9655734	0.9863422	0.99197567	0.99860144	0.99763703	0.9963914	0.9833525	0.9563757	0.9625064	1.0	0.958571	1.0	1.0	0.977922	0.99539125	0.97319543	0.9645996	0.97652644	1.0	0.98610395	0.99295497	0.99488723	0.9680676	0.9971828	0.9967892	0.99445647	1.0	1.0	0.99412906	0.99974114	0.98170924	1.0	0.9674303	1.0	1.0	0.9976415	0.9862246	1.0	0.9909868	0.9677863	0.997407	0.999859	0.976162	1.0	1.0	0.9891731	0.98920447	0.9939625	0.9932936	0.99954635	0.96707994	0.9888429	0.98672765	0.99601173	1.0	1.0	0.9841722	0.98594433	0.0	0.988047	0.9652271	1.0	0.9948233	0.98975015	0.97142625	0.9997329	0.98587894	0.9973291	0.9893772	0.99554545	1.0	0.99773264	1.0	1.0	0.9647611	0.9576972	0.9815762	0.9905683	0.98036605	0.98847103	0.998443	0.9244175	0.9987174	0.99335885	0.9827588	0.9868732	0.98148215	0.9919775	0.9923298	1.0	0.97374713	0.99932474	1.0	0.99585646	0.99512255	1.0	0.99305177	0.99507606	0.9963963	0.99597746	0.99147725	1.0	0.9729001	0.9726344	0.97580427	0.98662245	0.9841364	0.9948763	0.9911884	0.99723643	0.9988923	0.9737718	0.9936751	0.9980931	0.9830874	1.0	0.9891606	1.0	0.9773682	0.9869813	0.9963217	1.0	0.9965573	1.0	0.9934183	0.98896956	0.9856927	1.0	0.990562	0.98825914	0.9755894	0.99212235	0.99215955	0.9907804	0.98976314	0.96993744	0.9994546	0.99255824	0.99455166	0.9779648	0.97934604	0.9905339	0.9988735	0.98222595	1.0	0.9516765	0.98617804	1.0	0.99991834	1.0
huisvuil_zak/noun	0.9311472	0.9393896	0.9894532	0.9595298	0.9480127	0.91703695	0.8747246	0.9721252	0.92550576	0.99777216	0.9754388	0.9862411	0.9604449	0.9344677	0.9529238	0.95372695	0.9374765	0.9355895	0.98234713	0.9718245	0.9762905	0.93454117	0.9098014	0.92922956	0.99963397	0.93455154	0.95358026	0.99368984	0.9659212	0.99779874	0.8561363	0.99822664	0.8342688	0.98795474	0.9788591	0.90112716	0.96313864	0.998692	0.9855598	0.8251408	0.96713424	0.9649902	0.9288698	0.9648001	0.9751703	0.96115756	0.9521562	0.93630755	0.9638703	0.96230036	0.9693179	0.9586068	0.9840006	0.9778423	0.9979096	0.99747884	0.9499292	0.9796681	0.988047	0.0	0.88678926	0.9944705	0.93069565	0.978484	0.9737877	0.9778884	0.9504272	0.8619894	0.97998756	0.9524327	0.95490426	0.90370196	0.9885392	0.99855316	0.85474986	0.9608231	0.9530907	0.97336745	0.90787965	0.99090874	0.97550607	0.9585475	0.99786913	0.97947496	0.9430944	0.90829927	0.98434174	0.9872411	0.9858368	0.9983341	0.95321876	0.9964152	0.9854838	0.99362516	0.9447441	0.9859469	0.8869685	0.98698324	0.94602764	0.96055275	0.87740594	0.9951143	0.87160635	0.9675139	0.93114954	0.9815496	0.9882954	0.9868622	0.96060747	0.9807165	0.9976499	0.98048	0.98221326	0.9718695	0.9824047	0.9731559	0.95699805	0.98525	0.9178383	0.8790951	0.85786206	1.0	1.0	0.9912663	0.96329206	0.8690641	0.9308108	0.9958883	0.971444	0.9615764	0.93081427	0.9375235	0.9941267	0.98816276	0.98898005	0.9831368	0.93114185	0.97940195	0.9624366	0.9468694	0.9942737	0.9747693	0.9661833	0.96131605	0.9945375	0.94768304	0.9173403	0.9987682	0.98881376	1.0
huur_woning/noun	0.904183	0.90983033	0.99027765	0.92069054	0.8995589	0.9140275	0.8266914	0.91421777	0.8132088	0.97786975	0.9808075	0.9903014	0.94054985	0.8106929	0.947744	0.8107468	0.86286056	0.81861883	0.9739711	0.9451256	0.972803	0.88914144	0.8437327	0.8427264	0.99797475	0.89975846	0.89607704	0.9526041	0.9469064	0.9926159	0.861052	0.9799864	0.6892879	0.98902667	0.9963363	0.86531353	0.9316777	0.9884416	0.9616449	0.6812681	0.9652727	0.93175733	0.84455526	0.9582749	0.9688478	0.929494	0.97836083	0.929344	0.9580547	0.8968061	0.92942667	0.91857314	0.98654985	0.970137	0.9998699	0.9969739	0.8889748	0.8891719	0.9652271	0.88678926	0.0	0.9628894	0.907294	0.95235926	0.92691684	0.98600936	0.8187236	0.7832963	0.93647414	0.9539403	0.97085583	0.86016953	0.9732626	0.9728025	0.8260995	0.8885186	0.9429557	0.9105123	0.88268393	0.945213	0.9447699	0.9060202	0.9568161	0.9426328	0.9448702	0.84306645	0.937436	0.96996766	0.9207313	0.9994623	0.86819756	0.9344377	0.94458604	0.960131	0.90246564	0.9391198	0.8404535	0.9815889	0.86442167	0.91925913	0.9695653	0.9931531	0.80422366	0.91686153	0.8660896	0.97003573	0.92425066	0.9413782	0.93227595	0.9538048	0.9763405	0.9513746	0.9517637	0.96519095	0.9491656	0.9667121	0.93773013	0.99761087	0.8528503	0.7515499	0.8871175	0.9799491	0.9810865	0.96774966	0.97699285	0.76399076	0.92337096	0.992509	0.9451087	0.9093053	0.8983554	0.891133	0.99763	0.9975895	0.96131295	0.9055673	0.8693888	0.9624227	0.88602614	0.8541877	0.9803701	0.97885	0.92194813	0.95346946	0.9765416	0.8350096	0.6711726	0.9968197	0.99223155	0.9914216
iets/noun	0.94265246	0.9094965	0.9938133	0.97866255	0.9804262	0.9868402	0.9215586	0.94112897	0.9505805	0.90494365	0.94710034	0.9898639	0.9961134	0.9425762	0.99002695	0.9883608	0.94566387	0.9439445	0.9997294	0.93127364	0.975062	0.92154056	0.9387565	0.9375949	0.97510964	0.9998405	0.9455148	0.9144317	0.9863165	0.8955909	0.97619826	0.8774107	0.93549484	0.85482764	1.0	0.98477507	0.8546654	0.8958869	0.9587527	0.92528313	0.93559825	0.9612897	0.96694815	0.913026	0.9341835	0.9681542	0.96963316	0.9442833	0.9789428	0.90637755	0.9941337	0.98273546	0.9036647	0.9961542	0.8722895	0.8178802	0.96519625	0.92759943	1.0	0.9944705	0.9628894	0.0	0.992965	1.0	0.92275304	0.93974215	0.9463646	0.97924304	0.9782926	0.9991949	0.97240967	0.9749623	0.91036004	0.93263936	0.9435338	0.9941641	1.0	0.97730905	0.97254306	0.92939484	0.99291164	0.9581411	0.85982555	0.92895025	0.96664315	0.9816676	0.9119424	0.96857804	0.9484497	0.8951138	0.875192	0.9469216	0.9125938	0.9411934	0.9406313	0.9033838	0.98387766	0.95227087	0.9640101	0.93966615	0.98557097	0.9887153	0.8960347	0.93134487	0.91262823	0.86470336	0.9555135	0.95703125	0.9975178	0.9829503	0.9683075	0.92915463	0.98907304	0.88581645	0.99751276	1.0	0.9551723	0.9671463	0.9508732	0.8703845	0.94860524	0.956245	0.9643607	0.98555166	1.0	0.94593316	0.9876175	0.9707729	1.0	0.95283705	0.877229	0.93365	0.8655859	0.82200575	0.91092265	0.9633689	0.9716305	0.9709415	0.9231585	0.9665384	0.85553086	0.8742741	0.97985196	0.9878195	0.86189497	0.93767715	0.9069558	0.8986515	0.9618792	0.96600336
inkoop/noun	0.9755645	0.97191775	0.98419476	0.92121243	0.92479587	0.8873271	0.84938014	0.92242825	0.9470102	0.994658	0.9923516	0.9695056	0.9783099	0.94168216	0.97955185	0.9531531	0.9627432	0.9193639	0.90621907	0.9699015	0.971558	0.9175756	0.88405365	0.97762465	0.9894928	0.9537434	0.90363157	0.99101305	0.9874023	0.9958397	0.95352876	0.9836197	0.8632927	0.9854495	1.0	0.937399	0.95201635	0.9955846	0.97860104	0.86619467	0.98052645	0.94981575	0.9234898	0.9505814	0.93343616	0.9464184	0.98197925	0.95979416	0.9496638	0.945485	0.9576673	0.95008945	0.9890384	0.9926748	0.99997026	0.9984777	0.9910452	0.974412	0.9948233	0.93069565	0.907294	0.992965	0.0	0.9909821	0.97911143	0.99013317	0.935182	0.8927439	0.9467094	0.98501205	0.9854823	0.91669476	0.97893965	0.99040186	0.91521007	0.96972936	0.9687245	0.9439885	0.9427297	0.96220833	0.98420477	0.9478636	0.9870923	0.9359851	0.97374785	0.9578407	0.9559238	0.9762164	0.96325195	0.9975192	0.94567466	0.9819818	0.98586726	0.99771595	0.9677887	0.9678466	0.9357541	0.96173733	0.9524122	0.97095567	0.9393777	0.9988137	0.9125023	0.92563736	0.9279992	0.99702066	0.9740104	0.92646927	0.9757679	0.9943054	0.9954984	0.96750635	0.97872686	0.9370487	0.9385794	0.99674153	0.9847063	0.9944846	0.96476024	0.92476654	0.9336101	0.96857065	0.9519351	0.98373	0.96544385	0.93799895	0.9751489	0.9613044	0.97318256	0.9597811	0.98687595	0.9547986	0.99115014	0.9939244	0.9830812	0.9891943	0.9669848	0.9870427	0.94638395	0.9779574	0.96472216	0.9797951	0.96967274	0.96030796	0.97230405	0.8987896	0.9370604	0.9951992	0.99394	0.9998779
