	BMW/name	Brussel/name	Gill/name	Kinepolis/name	Konmar/name	Unilever/name	aandeel/noun	aanzienlijk/adj	abonnement/noun	alles/noun	alternatief/noun	amusement/noun	antibioticum/noun	appartement/noun	arbeid/noun	arbeid_kracht/noun	artikel/noun	bedrijf/noun	bedrijf_investering/noun	bel/verb	bewering/noun	bier/noun	boek/verb	bus/noun	charme/noun	coke/noun	consument/noun	dat/det	devaluatie/noun	die/det	diesel/noun	ding/noun	dollar/noun	echt/adj	effectbejag/noun	elektriciteit/noun	en/vg	erg/adj	eten/noun	euro/noun	extreem/adj	fabrikant/noun	factuur/noun	flink/adj	formule/noun	genees_middel/noun	gerecht/noun	goud/noun	grafiek/noun	grond/noun	grondstof/noun	ham/noun	heel/adv	heruitgave/noun	het/noun	hoe/adj	hoofdzakelijk/adj	hotel/noun	hout_soort/noun	huisvuil_zak/noun	huur_woning/noun	iets/noun	inkoop/noun	inseminatie/noun	internet/noun	juist/adv	kamer/noun	kantoor_ruimte/noun	kleding/noun	kool/noun	kop_DIM/noun	krediet/noun	kwaliteit/noun	lekker/adj	lening/noun	leven_middel/noun	lijn_dienst/noun	luchtvaart_maatschappij/noun	maaltijd/noun	maatschappij/noun	makelaar/noun	medicijn/noun	meestal/adv	merk/noun	merkelijk/adj	mest/noun	middel/noun	mode/noun	model/noun	niet/adv	nog/adv	om/comp	onderwijs/noun	oog/adj	opvang/noun	overigens/adv	pak_DIM/noun	paraplu/noun	pc/noun	permanent/adj	pin/verb	populist/noun	prijs/noun	product/noun	productie/noun	programma/noun	reis/noun	relatief/adj	rij_DIM_huis/noun	rij_auto/verb	rommel/noun	rook/verb	sperma/noun	spul/noun	spul_DIM/noun	ster_restaurant/noun	strafschop/noun	strafschop_doelpunt/noun	stroom/noun	stuk/noun	tarief/noun	te/comp	techniek/noun	technologie/noun	telecom_aandeel/noun	ticket/noun	trip/noun	truc/noun	tweewieler/noun	type/noun	uiteindelijk/adj	uitgave/noun	vaak/adj	veel/adj	versie/noun	vervanging/noun	vervoer/noun	vlag/noun	vlees/noun	vlucht/noun	vooral/adv	vrij/adj	wao/noun	was_poeder/noun	wij/pron	winkel/noun	woning/noun	ze/pron	zo/adj	zo/adv
goud/noun	0.9410173	0.9655994	0.96384984	0.94171846	0.929872	0.85505605	0.764474	0.7208085	0.9177537	0.82296306	0.91723114	0.95530593	0.86164796	0.9155867	0.77067125	0.77512336	0.84746313	0.8113911	0.9907747	0.9691669	0.9592275	0.6127127	0.90569687	0.95715714	0.9715042	0.6456926	0.82038105	0.96973	0.6087767	0.87451595	0.7826332	0.9703096	0.6415944	0.886634	0.923516	0.7596377	0.66150427	0.94851667	0.9177132	0.8877332	0.7807972	0.8443172	0.7825551	0.786916	0.9540166	0.75683737	0.829388	0.0	0.9143893	0.8417938	0.5840764	0.6646209	0.97924364	0.9670315	0.98791546	0.92737085	0.8830166	0.97542405	0.6862053	0.91595894	0.9712885	0.92920405	0.6579385	0.84549373	0.83473456	0.88244784	0.8911841	0.9714627	0.8666961	0.626511	0.73332727	0.8444582	0.70542073	0.80303687	0.9326494	0.801902	0.9935944	0.95909864	0.84097767	0.99378234	0.95689875	0.70865095	0.866687	0.92753	0.9311396	0.7486417	0.8820665	0.9162623	0.9327998	0.9654359	0.96258754	0.8696339	0.95644367	0.9697977	0.98396355	0.9066637	0.7692301	0.86942995	0.9616681	0.8284568	0.96668744	0.9915764	0.67581785	0.74102306	0.61607563	0.96160656	0.8375752	0.86639726	0.9675738	0.89327085	0.8617073	0.7773864	0.86919916	0.76789534	0.9548001	0.9944303	0.98864925	0.9612691	0.6734055	0.8519558	0.965288	0.90246207	0.8944442	0.895021	0.949361	0.93176305	0.97557676	0.9866753	0.94228315	0.9933441	0.8155789	0.89928997	0.93780375	0.95862156	0.8470861	0.9112053	0.8328057	0.92021525	0.7451738	0.9790679	0.8501632	0.96348643	0.9927904	0.833095	0.89726293	0.8677095	0.94095796	0.838307	0.9431663	0.981452
grafiek/noun	0.8787556	0.93247974	0.94625205	0.8384683	0.75091124	0.7039485	0.765803	0.7641327	0.81785995	0.8916941	0.9033896	0.7608758	0.93263066	0.95858717	0.82389504	0.7713847	0.5568645	0.79943794	0.8985127	0.9588667	0.802135	0.9293351	0.7626647	0.9772822	0.8653506	0.8686775	0.8234631	0.9429925	0.9157366	0.7837688	0.8902365	0.91581726	0.83217096	0.94750285	0.64982665	0.8222392	0.72876096	0.87233096	0.8818037	0.80270994	0.87754595	0.74692786	0.86736184	0.80243653	0.66779166	0.81353563	0.9890068	0.9143893	0.0	0.94680107	0.8800596	0.94286734	0.93937117	0.70163155	0.93730295	0.8687613	0.7200527	0.85754967	0.89209133	0.90482754	0.8231021	0.9149686	0.7631935	0.89493155	0.78987384	0.89648855	0.8263718	0.83830786	0.62519735	0.8815987	0.9376686	0.8614903	0.86683446	0.94815564	0.85776323	0.73126626	0.8860355	0.86371875	0.8608805	0.8470117	0.9370752	0.8334141	0.8231036	0.7238897	0.90868586	0.9369041	0.88208055	0.5066166	0.5356822	0.98747736	0.92266345	0.8354361	0.7687249	0.9344936	0.731616	0.85276	0.80834645	0.9573263	0.8516875	0.63737535	0.95117855	0.97789717	0.8098254	0.8180418	0.80216694	0.8039771	0.79531753	0.68846834	0.8956649	0.91936177	0.88469654	0.90331465	0.8868743	0.8562822	0.86860156	0.9279177	0.94706774	0.9773561	0.70811546	0.8372707	0.84174234	0.902544	0.6532585	0.7766234	0.82036525	0.8902941	0.8973435	0.86944854	0.9564483	0.8930641	0.95251477	0.72734946	0.8944629	0.8831085	0.883054	0.90100884	0.8751646	0.9307508	0.91200435	0.85725874	0.785704	0.65683365	0.9416956	0.7889674	0.9485049	0.8129941	0.9066834	0.9201284	0.92051595	0.99131495
grond/noun	0.9370466	0.91043043	0.99235475	0.9329633	0.9817925	0.96348107	0.9295156	0.817468	0.9774615	0.89714515	0.8806118	0.9950617	0.8381885	0.66066194	0.7366934	0.86296237	0.9094264	0.76490563	0.93339795	0.9164662	0.84491974	0.89362687	0.9375882	0.96709275	0.9618897	0.9522912	0.8691598	0.91530704	0.9515853	0.7189323	0.95630324	0.92452216	0.901173	0.8900342	0.95074576	0.74142456	0.7279123	0.9165639	0.9521969	0.8626269	0.9275966	0.9430484	0.867177	0.6409043	0.9705909	0.92124414	0.9008634	0.8417938	0.94680107	0.0	0.7213484	0.90997696	0.8876085	0.99786633	0.93474	0.9318318	0.85186815	0.8207904	0.8612026	0.8622972	0.75657743	0.9269095	0.88375807	0.9962159	0.95297	0.8972117	0.7605429	0.7876973	0.8796047	0.7325963	0.88702285	0.9670594	0.7923304	0.8851527	0.90326554	0.93186283	0.9900561	0.98455805	0.9115041	0.94008845	0.7611891	0.94359344	0.8064702	0.9618855	0.93685603	0.6007228	0.9533018	0.96623516	0.96354747	0.8704344	0.9138438	0.7452574	0.940629	0.89669746	0.88406146	0.8450103	0.859866	0.9511241	0.9292925	0.8739477	0.8018604	0.9925849	0.866982	0.87379396	0.7997813	0.99663526	0.94181323	0.7847366	0.83130276	0.9666653	0.7202925	0.9643193	0.84410083	0.81092083	0.79698145	0.9987561	0.9915141	0.99472725	0.79370695	0.78455025	0.89300746	0.6864198	0.85032	0.9107215	0.97333145	0.9794584	0.9914653	0.9581801	0.9506208	0.8915281	0.95503134	0.96926904	0.83086234	0.7781924	0.9258957	0.855543	0.7899177	0.96387243	0.7146746	0.96059054	0.8159328	0.8093393	0.9056205	0.9469018	0.84929717	0.74755466	0.6768943	0.8578226	0.96068573	0.9479026
grondstof/noun	0.789966	0.8627267	0.8544537	0.924535	0.79036295	0.55568266	0.71014327	0.7079673	0.8575671	0.92651975	0.68405473	0.7536215	0.49317545	0.9142595	0.6053808	0.62305325	0.6808632	0.4885382	0.91814953	0.9102039	0.90219384	0.53161466	0.8026005	0.8190315	0.9237578	0.85057807	0.52046245	0.94855434	0.8228606	0.74053115	0.6770455	0.9230295	0.79254687	0.90521675	0.97414094	0.43217963	0.4416911	0.94209546	0.7155218	0.8411389	0.7406889	0.45624018	0.66041666	0.7838706	0.88865757	0.40519708	0.62801456	0.5840764	0.8800596	0.7213484	0.0	0.6938578	0.886541	0.88773274	0.915996	0.8904528	0.67565596	0.9224712	0.7857428	0.78278965	0.8860491	0.9398864	0.48954856	0.90439415	0.6723602	0.73222196	0.870207	0.9103791	0.57288253	0.47501838	0.7565573	0.7767668	0.41045302	0.8127858	0.8763174	0.3865732	0.97243965	0.9359412	0.6559082	0.8977175	0.8752603	0.42570704	0.6127838	0.5993662	0.7346089	0.5777694	0.5448141	0.91161066	0.8228826	0.9523692	0.91244274	0.62957716	0.7988674	0.9702966	0.81073654	0.83839643	0.7168358	0.8634106	0.7910763	0.7989019	0.94178486	0.9316823	0.45656943	0.36118042	0.29158676	0.8816699	0.8588814	0.5351157	0.9305613	0.8376472	0.7867094	0.8385962	0.77740175	0.6376365	0.9176479	0.9283875	0.9952966	0.9803713	0.4463758	0.74928	0.82444245	0.7134427	0.65310687	0.6511297	0.89595324	0.933455	0.95603824	0.8963169	0.9198609	0.82132405	0.81018716	0.63463247	0.6714072	0.6658138	0.5947586	0.62842166	0.59149456	0.96556824	0.44367272	0.9208218	0.57536244	0.72465336	0.84971404	0.57410556	0.8132365	0.68632984	0.8958435	0.8585485	0.8852542	0.904362
ham/noun	0.9828728	0.96076477	0.9587388	0.9970486	0.9094859	0.9271264	0.981896	0.8914776	0.96853215	0.90340114	0.75472575	0.8863314	0.5994034	0.9595274	0.81225467	0.8454865	0.96993184	0.9178029	0.95082384	0.9842711	0.9433237	0.417772	0.9760689	0.95041865	0.81961226	0.72010916	0.83839595	0.89413047	0.96096605	0.83505464	0.89251256	0.8979048	0.951314	0.7616215	0.97943854	0.94702095	0.5895493	0.9033997	0.5041313	0.95980537	0.8884817	0.9035278	0.8502711	0.87202775	0.9717062	0.7958426	0.46356243	0.6646209	0.94286734	0.90997696	0.6938578	0.0	0.88810587	0.9931045	0.9540779	0.9116545	0.82968396	0.9293331	0.7366743	0.9440893	0.93301415	0.9608582	0.7752628	0.9885259	0.964982	0.82518303	0.8724252	0.96636385	0.8546462	0.7138459	0.39307922	0.9800264	0.70540977	0.4760806	0.9827112	0.7542962	0.99240416	0.92071015	0.52552485	0.972235	0.9856082	0.767681	0.75325584	0.8351402	0.95125806	0.78066707	0.807266	0.9578111	0.94771993	0.8761688	0.92330307	0.86699665	0.90865326	0.9861532	0.8983263	0.9342351	0.5868751	0.5371633	0.9619647	0.98279876	0.9350004	0.9925281	0.7922818	0.7065793	0.7748418	0.9398565	0.9408535	0.90187705	0.9205722	0.7599771	0.8616056	0.49048203	0.8277403	0.74995357	0.92213154	0.79829	0.99245495	0.9774573	0.9520481	0.6514592	0.9797472	0.8803295	0.93243873	0.92026854	0.9693885	0.9627182	0.9668928	0.8963224	0.9339044	0.917134	0.9129566	0.97295064	0.79721045	0.77714443	0.75545186	0.86004174	0.85096276	0.8450697	0.3780855	0.9180076	0.8604962	0.9451692	0.93962306	0.750848	0.8788456	0.8577957	0.962465	0.8070313	0.9438877	0.8686952
heel/adv	0.95418966	0.93779075	0.9592497	0.9890397	0.9191052	0.95145345	0.9471607	0.89938736	0.9757782	0.74073136	0.8899597	0.83000356	0.8951019	0.92341894	0.89020765	0.9137324	0.94852984	0.9528284	0.809235	0.8959275	0.9070852	0.8391932	0.9110872	0.9875655	0.7624182	0.8976589	0.8322444	0.4713596	0.91090256	0.54015064	0.933809	0.2961629	0.9401357	0.44435066	0.8542356	0.9431473	0.7730621	0.32727492	0.67614734	0.94156337	0.66020834	0.9256381	0.9121423	0.8294893	0.9371627	0.9314973	0.8551485	0.97924364	0.93937117	0.8876085	0.886541	0.88810587	0.0	0.93250483	0.55842113	0.5115142	0.9157534	0.9298142	0.85705197	0.90578103	0.9440872	0.5891537	0.90414387	0.94199	0.9076499	0.67039406	0.8576592	0.9770755	0.8137356	0.9302245	0.9056968	0.88432693	0.838281	0.576048	0.8987382	0.9352881	0.9905437	0.97189033	0.89842826	0.92208886	0.93200636	0.88452536	0.56583536	0.889993	0.8263297	0.92580086	0.81966907	0.6970757	0.8856696	0.46829474	0.40524822	0.6879318	0.9051589	0.95245713	0.9489073	0.6640887	0.903269	0.89762825	0.9439497	0.99031705	0.9140378	0.8759637	0.9192036	0.8831629	0.97178215	0.9586795	0.9049469	0.6450293	0.93178856	0.7079421	0.6366072	0.82750374	0.8749517	0.7855855	0.6160433	0.94833815	0.9838135	0.9622341	0.982382	0.87237966	0.94291544	0.78361255	0.8206078	0.8046845	0.83463585	0.9925695	0.961016	0.87014264	0.94803715	0.8392271	0.9276489	0.9703913	0.54177225	0.39003962	0.9091445	0.94283533	0.9447612	0.8974104	0.84214115	0.9808601	0.59371746	0.85207003	0.9120212	0.9404411	0.55030596	0.82921267	0.9483164	0.5595316	0.5166731	0.30187482
heruitgave/noun	0.8789002	0.89917535	1.0	0.9393084	0.97353554	0.97796136	0.9985399	0.85724163	0.89911103	1.0	0.95014286	0.8576014	0.98677206	0.9860475	0.9882919	0.88195175	0.85306686	0.8724314	0.9771002	0.9955135	0.8394216	0.8885719	0.8996654	0.97735864	0.65103424	0.9996788	0.82411325	0.8474192	0.91110957	0.78917193	0.87774324	0.91531736	0.9803915	0.91793126	0.9976238	0.8744492	0.8874853	0.9523221	0.99508405	0.9587188	0.9262313	0.9087915	0.8320154	0.9022317	0.84720874	0.8705004	0.93217885	0.9670315	0.70163155	0.99786633	0.88773274	0.9931045	0.93250483	0.0	0.87248087	0.9890497	0.8407503	0.796099	1.0	0.9584752	0.86644757	0.9841402	0.8557356	0.9914599	0.9039944	0.7388238	0.9603096	0.753826	0.81937855	0.9210619	0.9975439	0.87891126	0.9206196	0.9883989	0.84631145	0.8327222	0.94993204	0.92061913	0.8520244	0.88932306	0.9676922	0.8969028	0.8987211	0.8497839	0.9330256	0.9557738	0.92888826	0.85914487	0.76615846	0.91520876	0.9188902	0.93199116	0.8342734	0.867185	0.83823997	0.9456219	0.9852043	0.87681985	0.91663516	0.8605871	0.9499582	0.9952876	0.9126247	0.92565316	0.7970039	0.7999821	0.9381304	0.8104969	0.8496119	0.9935879	0.9853326	0.99635255	0.97103274	0.972979	0.9922005	0.9384843	0.99403715	1.0	0.8476907	0.9462517	0.8785165	0.94179624	0.8541341	0.9401536	0.9532146	0.93444157	0.92635524	0.9475785	0.9534829	0.84068906	0.9419185	0.84587705	0.939589	0.8932214	0.77524287	0.94799054	0.8918632	0.9264238	0.9425134	0.896203	0.87054205	0.8753197	0.98477906	0.96010125	0.96919763	0.9150051	0.8953707	0.9804571	0.9692606	0.92681915
het/noun	0.9942503	0.8860789	0.8624712	0.94249946	0.9595823	0.8950503	0.90853983	0.9358601	0.949631	0.6579746	0.89438766	0.9090295	0.8979436	0.9988567	0.9196728	0.8715326	0.93718	0.9012339	0.87240493	0.796415	0.8639009	0.9314475	0.944446	0.92436844	0.8377515	0.9213371	0.824137	0.20828992	0.919375	0.6076179	0.86705583	0.40342098	0.9545634	0.6422756	0.88449585	0.9633702	0.8740277	0.40720576	0.85737646	0.9805474	0.7375188	0.8619664	0.9305282	0.8586117	0.94419426	0.9235675	0.8719761	0.98791546	0.93730295	0.93474	0.915996	0.9540779	0.55842113	0.87248087	0.0	0.7065329	0.984335	0.9680095	0.8567614	0.9803427	0.9262272	0.6167991	0.9162593	0.9428324	0.9167618	0.76425815	0.982118	0.9512293	0.900068	0.9664609	0.9653448	0.86684704	0.8764787	0.61979866	0.83115757	0.86606216	0.9895395	0.9505683	0.9247789	0.9161431	0.9271866	0.8886845	0.76521313	0.88940704	0.88979983	0.93678266	0.7593963	0.8715555	0.93109477	0.5061803	0.55059886	0.8592611	0.89726025	0.9775076	0.87861466	0.6289802	0.9203685	0.9756176	0.9627019	0.9773107	0.86432314	0.94883543	0.93071723	0.8415782	0.8926446	0.9319709	0.9555701	0.80756927	0.94237673	0.7865168	0.86105615	0.89946395	0.9523214	0.80753356	0.8452513	0.9901568	0.9281125	0.83357674	0.95159537	0.91466	0.9495399	0.7587813	0.8247664	0.83505005	0.79126054	0.9905004	0.94855404	0.7904238	0.82670724	0.8826113	0.9003787	0.95469797	0.5953617	0.600146	0.8863755	0.9776069	0.9561508	0.9533836	0.88796264	0.98617095	0.7829157	0.8302959	0.88019943	0.97577566	0.5050955	0.93434006	0.9374901	0.4783712	0.5809581	0.54339933
hoe/adj	0.984387	0.94918627	0.8183973	0.99864525	0.95859504	0.9098862	0.94553864	0.87764496	0.940586	0.6365851	0.8509838	0.8796229	0.84924155	0.946573	0.93165123	0.9299193	0.90781385	0.8810964	0.9210523	0.7304342	0.84128124	0.8480334	0.9304709	0.9606058	0.94395405	0.9264108	0.8092347	0.6549252	0.96678036	0.66338134	0.9710563	0.4368019	0.9966731	0.53145397	0.7929341	0.90963453	0.76968324	0.5615103	0.78653944	0.9667502	0.76027215	0.88901806	0.90774477	0.8702	0.8360095	0.86759245	0.91909707	0.92737085	0.8687613	0.9318318	0.8904528	0.9116545	0.5115142	0.9890497	0.7065329	0.0	0.88069695	0.9468435	0.91726166	0.9560271	0.9313855	0.6276928	0.91130745	0.77685475	0.7602998	0.6669691	0.8991312	0.98893505	0.85375357	0.9602608	0.9546739	0.9357932	0.78705907	0.6606796	0.94007456	0.89186984	0.93185544	0.9603584	0.9126661	0.8618088	0.8975484	0.8136877	0.5860418	0.91083443	0.8455466	0.85705453	0.75275475	0.7335866	0.8811729	0.45387727	0.62639034	0.6285678	0.9552081	0.9565687	0.95939523	0.7095903	0.9052935	0.8496237	0.8547828	0.8752897	0.7569372	0.9644755	0.882899	0.8502623	0.8615874	0.9700533	0.9021768	0.7045455	0.9719816	0.6150206	0.7947669	0.77827847	0.7945841	0.7865279	0.70271015	0.94091344	0.97509456	0.94968456	0.9109152	0.8839247	0.85875577	0.6863838	0.70238113	0.74457717	0.8203447	0.9576634	0.9432815	0.6957285	0.963047	0.8565691	0.73350286	0.8734857	0.53679085	0.55842847	0.8863329	0.90518516	0.9006958	0.7796626	0.8020276	0.92545253	0.76991117	0.8228649	0.8470764	0.91062504	0.61969984	0.8314201	0.9761841	0.49072075	0.3838145	0.4196216
hoofdzakelijk/adj	0.7427988	0.80083674	0.9104779	0.95513886	0.7376251	0.6974317	0.8157514	0.63919014	0.7979678	0.91074264	0.7951418	0.60131526	0.69678915	0.6571305	0.7511717	0.7796702	0.698849	0.57738423	0.8757343	0.88497186	0.90158105	0.6393995	0.7671026	0.82033575	0.6936822	0.9388958	0.60431343	0.9179405	0.94757646	0.778609	0.7909138	0.95264935	0.7947104	0.89679754	0.9378971	0.6377685	0.5438003	0.94025487	0.71898997	0.75787556	0.7893983	0.6077789	0.7707925	0.7386476	0.6809559	0.66479504	0.77447236	0.8830166	0.7200527	0.85186815	0.67565596	0.82968396	0.9157534	0.8407503	0.984335	0.88069695	0.0	0.63913316	0.76202106	0.8951221	0.8026329	0.9684316	0.6396705	0.9216585	0.72952646	0.71519345	0.7722953	0.76401794	0.5757894	0.7161751	0.8827673	0.7483897	0.6064571	0.84695625	0.7112626	0.5985568	0.894292	0.78807986	0.7107976	0.7868024	0.6901356	0.63834894	0.6709366	0.6657959	0.7413018	0.8168336	0.7959585	0.69881105	0.58902186	0.9471269	0.86756474	0.7684728	0.822127	0.8340581	0.7064568	0.6888447	0.81157273	0.8421728	0.81001073	0.736637	0.87619495	0.9502388	0.5956635	0.59850574	0.63393855	0.731568	0.8292705	0.5901723	0.7868217	0.8976558	0.8652431	0.87382126	0.8736234	0.68829274	0.84454864	0.8140159	0.987341	0.9925085	0.64513427	0.8538312	0.73185474	0.8251481	0.7600545	0.68763226	0.8464942	0.82478553	0.84963	0.89692515	0.93026584	0.7263364	0.85451025	0.51170754	0.72548795	0.7724894	0.8241659	0.758909	0.625522	0.85060906	0.71736646	0.75731194	0.6049335	0.68890977	0.9430524	0.62326866	0.87740767	0.59617674	0.67913604	0.89506423	0.8981346	0.94519544
hotel/noun	0.9625074	0.5915872	0.9800477	0.87738013	0.845435	0.8954871	0.911377	0.779819	0.7753453	0.9298195	0.87843627	0.76533973	0.94425195	0.43643624	0.9502605	0.93994033	0.8315128	0.8183678	0.9163962	0.8077365	0.99096614	0.81950915	0.6256392	0.7384198	0.752591	0.89308953	0.8804466	0.9213228	0.9564008	0.83058506	0.9184769	0.9504229	0.88808423	0.89785206	0.91792995	0.8338545	0.70455277	0.9568449	0.6233176	0.83022594	0.9530863	0.89290625	0.82293624	0.8153802	0.83937335	0.9466641	0.7238976	0.97542405	0.85754967	0.8207904	0.9224712	0.9293331	0.9298142	0.796099	0.9680095	0.9468435	0.63913316	0.0	0.98285294	0.9488704	0.729558	0.97413754	0.8726887	0.98882776	0.8106621	0.8390268	0.38193518	0.57658005	0.7351849	0.8576632	0.8554636	0.9298184	0.83840704	0.8367504	0.89753705	0.7988623	0.6420356	0.6378211	0.47095954	0.721948	0.7341659	0.8866419	0.789926	0.89184123	0.90018535	0.95310056	0.94980717	0.8694034	0.9327655	0.9616902	0.8962014	0.8689736	0.92360103	0.8891286	0.7971301	0.9336463	0.8487988	0.81472707	0.8610425	0.8892268	0.82598716	0.94094586	0.78281295	0.8872654	0.94212073	0.85489446	0.5876728	0.8164594	0.68696296	0.8980833	0.91463625	0.82601583	0.9643594	0.66092587	0.7304123	0.6641107	0.9981732	0.99053913	0.93811816	0.97437006	0.7681466	0.87823397	0.9442029	0.9602002	0.9040685	0.6438916	0.62601423	0.9296231	0.94429564	0.81310695	0.93801785	0.8546541	0.8201144	0.8576949	0.9578456	0.91448003	0.70860696	0.85599685	0.8385595	0.54446346	0.8562788	0.80553967	0.9686511	0.91561294	0.9799858	0.6112199	0.541482	0.76409334	0.9615516	0.9325991
hout_soort/noun	0.9761725	0.99750715	0.8941276	0.9882183	0.918354	0.86890095	0.9097707	0.72796094	0.8897735	0.8975899	0.9619233	0.87342274	0.7511336	0.97218823	0.5049887	0.5777564	0.94677764	0.824216	0.92098224	0.9560812	0.98485184	0.7370416	0.95781463	0.9926617	0.88948745	0.9070872	0.8397708	0.8452001	0.9743944	0.77771276	0.7446757	0.8352694	0.91930616	0.9479471	0.90139496	0.8869848	0.83181494	0.7634145	0.8751905	0.9662376	0.6761163	0.80810076	0.8540184	0.85245836	0.9645432	0.67062145	0.86487836	0.6862053	0.89209133	0.8612026	0.7857428	0.7366743	0.85705197	1.0	0.8567614	0.91726166	0.76202106	0.98285294	0.0	0.84861946	0.82858753	0.8540294	0.6937766	0.93905807	0.92400473	0.8269632	0.9739469	0.9230314	0.88617986	0.7514183	0.89855194	0.8947197	0.73235905	0.92760754	0.93020993	0.7600553	0.9844888	0.96768916	0.81231445	0.94720435	0.9440749	0.70943785	0.89732593	0.9050059	0.95819557	0.80314904	0.7574296	0.96930367	0.8823061	0.90512407	0.8225918	0.84005284	0.7418023	0.9950322	0.82772267	0.7773018	0.9582877	0.9880868	0.92522764	0.984581	0.9694563	0.94586265	0.7159233	0.6504239	0.67268676	0.80179036	0.9619592	0.78191435	0.9604066	0.9171036	0.69568515	0.94567555	0.8311665	0.81630874	0.8666053	0.992171	0.99529076	0.975612	0.86653996	0.8917404	0.93853116	0.9300149	0.8493046	0.7994094	0.8115788	0.97739273	0.9243343	0.9389509	0.89907604	0.95374775	0.90755945	0.9365661	0.7768937	0.7330879	0.86595345	0.99125856	0.8032497	0.97724944	0.76860416	0.95089805	0.78840584	0.8911452	0.90876627	0.67575824	0.74168694	0.95397776	0.92711127	0.87887114	0.93020236	0.9021513
huisvuil_zak/noun	0.9361267	0.9832514	0.87474215	0.93969095	0.85468566	0.9255581	0.84948295	0.6431998	0.6682309	0.95490485	0.731277	0.9392815	0.8439614	0.8992271	0.7867012	0.89055085	0.89593834	0.8632972	0.9373761	0.8195984	0.9479242	0.9236147	0.91315174	0.9340079	0.96806335	0.9438052	0.6484481	0.9519429	0.84808314	0.7259611	0.7667305	0.9526079	0.85166734	0.8994919	0.97982174	0.7873762	0.89479625	0.9162328	0.9432654	0.6862124	0.8315516	0.787129	0.8153808	0.810279	0.8718243	0.61290467	0.9488389	0.91595894	0.90482754	0.8622972	0.78278965	0.9440893	0.90578103	0.9584752	0.9803427	0.9560271	0.8951221	0.9488704	0.84861946	0.0	0.8593922	0.96376884	0.8583318	0.94750303	0.89523816	0.86176133	0.8875308	0.8996089	0.8640537	0.8886803	0.95535964	0.8064182	0.6946964	0.9862304	0.777862	0.78572947	0.8969732	0.8117883	0.85171455	0.85363233	0.7750467	0.80379355	0.83359927	0.8580941	0.9142387	0.95912844	0.8681355	0.9883923	0.8946062	0.94029945	0.93195236	0.8468435	0.7989745	0.9714141	0.8709882	0.83395547	0.82466036	0.9907287	0.81430644	0.9423412	0.7587619	0.96142143	0.601781	0.76082134	0.87947035	0.94101316	0.9327185	0.68280727	0.9036051	0.86002594	0.5552657	0.99036235	0.9241155	0.87883633	0.80292714	0.9989613	0.9294924	0.9845225	0.8103002	0.8894795	0.605512	0.86981094	0.9045464	0.89613277	0.9259661	0.7966491	0.9650628	0.9673271	0.89904267	0.77525526	0.8561943	0.6990686	0.81054014	0.80235523	0.9580055	0.6796011	0.8030801	0.96079814	0.8796622	0.8613825	0.8815325	0.8802875	0.88463634	0.9327303	0.802243	0.90077317	0.8589946	0.9701356	0.9927793	0.97841865
huur_woning/noun	0.9235104	0.9293661	0.9265622	0.9456547	0.93124986	0.91582173	0.7920118	0.59625804	0.91430366	0.9287466	0.842131	0.87941706	0.9448202	0.3852924	0.77129066	0.7902327	0.9773572	0.85053873	0.8832026	0.90431523	0.94429046	0.9336076	0.82980275	0.95434207	0.71855366	0.934955	0.86385036	0.9315043	0.9249336	0.8783612	0.8508087	0.9461911	0.9253895	0.9450803	0.9473935	0.82229584	0.73298264	0.94322914	0.92153907	0.92280424	0.8872842	0.93680495	0.8875853	0.9117739	0.88221294	0.8951401	0.9849651	0.9712885	0.8231021	0.75657743	0.8860491	0.93301415	0.9440872	0.86644757	0.9262272	0.9313855	0.8026329	0.729558	0.82858753	0.8593922	0.0	0.9462883	0.8585604	0.94795775	0.91628665	0.83728856	0.5557481	0.5062823	0.90303767	0.905075	0.97616917	0.8577805	0.7969385	0.9720458	0.83954674	0.8847547	0.8741676	0.8506837	0.8339113	0.70876193	0.6022003	0.9093734	0.8411455	0.9021618	0.85337394	0.9198579	0.8538898	0.97239876	0.90637475	0.9634228	0.8892895	0.89146656	0.7546339	0.9481238	0.76740146	0.81015253	0.97495216	0.9960453	0.950001	0.810648	0.9595756	0.94275737	0.7375419	0.8379558	0.86699677	0.887763	0.9530191	0.7050809	0.31658375	0.9156733	0.9254149	0.962186	0.9086905	0.81436104	0.8748793	0.96572423	0.96250147	0.99128836	0.8476572	0.9113884	0.7710189	0.8920274	0.8759207	0.9074171	0.82218874	0.9297962	0.8946766	0.94852686	0.8859809	0.64895463	0.9605286	0.8980993	0.79309154	0.86175704	0.97871476	0.94832706	0.8080696	0.962625	0.8677032	0.8084186	0.83756614	0.7226608	0.8714725	0.95727265	0.878944	0.7921753	0.26911676	0.9071142	0.9289154	0.93056595
