	1-1_gelijkspel/noun	Amerikaan/noun	Republikeins/adj	aanpak/noun	af/adv	alleen/adj	alleen/adv	allemaal/adv	alvast/adv	amateur_club/noun	ander/adj	arm/adj	baan/noun	bedwing/verb	begrijp/verb	bestuur_crisis/noun	bevrijd/verb	boel/noun	boer/noun	bouw/noun	bouw_op/verb	bovendien/adv	broer/noun	bruid/noun	buur/noun	carrière/noun	chauffeur/noun	club/noun	creativiteit/noun	daar/noun	dan/adv	designer/noun	dosis/noun	droog_leg/verb	drugsverslaafd/adj	duizenden/noun	dus/adv	en/adv	er/noun	even/adj	extra/adj	familie/noun	familie_lid/noun	fiets/noun	financier/verb	gang/noun	gedicht_DIM/noun	geld/noun	gelukkig/adj	gemeente_bestuur/noun	gestrand/adj	getroffen/adj	gezond/adj	gezondheidszorg/noun	ginds/adj	god/noun	goed/adj	graag/adj	handjevol/noun	heb/verb	het/noun	hier/adv	huis_bezitter/noun	humanitair/adj	iemand/noun	imago/noun	index/noun	job/noun	jongen/noun	jood/noun	juist/adj	kan/verb	kind/noun	klant/noun	kloof/noun	kom_voor/verb	lamentabele/adj	leer_aan/verb	lezer/noun	maaltijd/noun	maar/adv	maatregel/noun	mag/verb	man/noun	manier/noun	meen/verb	meer/adv	meisje/noun	meneer/noun	mens/noun	mentaliteit/noun	misschien/adv	moet/verb	natuurlijk/adj	niet/adv	niets/noun	niks/noun	nodig/adj	om/adj	ondersteun/verb	onmiddellijk/adj	ons/noun	oog_arts/noun	ook/adv	op/adj	opbouw/noun	organiseer/verb	ouder/noun	overkill/noun	overwinning/noun	partner/noun	passend/adj	persoon/noun	president/noun	probeer/verb	probleem/noun	proces/noun	professional/noun	red/verb	slachtoffer/noun	snel/adj	sociaal/adj	soms/adv	specialist/noun	spoor_op/verb	stap/noun	steun/verb	straf/noun	strijd/noun	structureer/verb	systeem/noun	taal/noun	taal_grens/noun	tekort/noun	therapeut/noun	tijdelijk/adj	toch/adv	toe/adv	tracht/verb	treed_in/verb	trouwens/adv	tussenstap/noun	uitstekend/adj	vader/noun	vaderland/noun	vakantieganger/noun	valk/noun	vang_op/verb	veel/adj	veiligheid/noun	ver/adj	verblijfsvergunning/noun	verstoot/verb	vertaal/verb	verzet/noun	vlot/adj	vooruit/adj	vooruit/adv	vrouw/noun	vul_in/verb	want/noun	weduwe/noun	weer/adv	weer/verb	weg/adj	weg/noun	wel/adv	wereld/noun	werk/noun	werknemer/noun	wijze/noun	wil/noun	wil/verb	word/verb	zaak/noun	zadel/noun	zal/verb	zeep/noun	zeker/adj	zelf/adv	zelfs/adv	zet_op/verb	zo/adv	zoek/verb	zogezegd/adj
arm/adj	0.8902359	0.7108811	0.83549386	0.87734735	0.9378015	0.7042315	0.76434994	0.8052621	0.87721694	0.7071657	0.7832607	0.0	0.9003935	0.84448045	0.8304719	0.9186939	0.5956501	0.86391973	0.5305004	0.83944094	0.89181864	0.83681256	0.7056057	0.7140496	0.73048496	0.90489197	0.8568515	0.7671671	0.8796735	0.9227807	0.90482986	0.9450822	0.93176395	0.87175864	0.74868387	0.6491585	0.89768034	0.9725554	0.9211981	0.9281832	0.82973146	0.6145227	0.6025654	0.88796794	0.7856874	0.9657079	0.80257195	0.6544161	0.7109675	0.85757095	0.79943347	0.6001378	0.71157706	0.7583041	0.855913	0.75050026	0.86242783	0.8126217	0.64980984	0.7787772	0.9219193	0.7686157	0.90081537	0.82788205	0.897014	0.7457557	0.95261854	0.87876827	0.6206374	0.60343385	0.90822875	0.7864383	0.5593238	0.85029685	0.64301515	0.7392719	0.87058514	0.7926443	0.9096607	0.872313	0.86341804	0.86072516	0.82210803	0.6217487	0.8426287	0.88325727	0.80623704	0.55277926	0.80800104	0.6911036	0.88727087	0.8937505	0.79602456	0.87437993	0.89471316	0.94108224	0.9372314	0.887374	0.904973	0.680837	0.8126658	0.7270688	0.9256997	0.88990194	0.8751063	0.8987303	0.83607966	0.59761924	0.85582995	0.92977357	0.805175	0.94955695	0.81352663	0.8368926	0.70441616	0.8212091	0.8099334	0.8259964	0.70270723	0.51452017	0.78429234	0.7572416	0.8277225	0.92468613	0.7539863	0.84579206	0.669006	0.93077844	0.79724145	0.7588394	0.8287526	0.84199	0.884302	0.86295176	0.8095857	0.9248235	0.8839037	0.9551054	0.73815894	0.83848524	0.914181	0.8449267	0.95606226	0.70085824	0.7440709	0.8457768	0.8997077	0.7522862	0.74055874	0.8087125	0.81289726	0.8838637	0.64016247	0.9611214	0.76919675	0.8546476	0.8233797	0.87039405	0.5726348	0.9310098	0.94655883	0.5407826	0.8902128	0.8540611	0.9026996	0.93045247	0.93820757	0.5882325	0.9272696	0.8507039	0.8622097	0.78690016	0.7153918	0.7791097	0.8702614	0.9266568	0.83453834	0.8641417	0.8962406	0.7830693	0.8539464	0.8398889	0.9063394	0.84760195	0.6243073
baan/noun	0.95591235	0.78750825	0.95533323	0.8500262	0.99012977	0.82260656	0.87268317	0.89000654	0.81999725	0.92007583	0.74282557	0.9003935	0.0	0.9061015	0.88321745	0.9556484	0.91350996	0.85859436	0.7465752	0.6374458	0.80687004	0.76144147	0.9721886	0.86313367	0.92434293	0.8879416	0.79971474	0.8088126	0.9108648	0.86035323	0.8404292	0.8361364	0.8772921	0.80716515	0.91021645	0.5728918	0.729195	0.97063214	0.89440626	0.8638415	0.6403952	0.9182985	0.8068176	0.90631753	0.79323125	0.9433363	0.9195472	0.7412169	0.8972571	0.7641628	0.79589087	0.7782343	0.8629872	0.73999345	0.9012972	0.91900754	0.83666795	0.9041759	0.88883466	0.8539501	0.8471204	0.8198712	0.7258357	0.872143	0.8134072	0.8454777	0.96978456	0.27428007	0.88767415	0.82116747	0.74981153	0.7473559	0.89396787	0.6610422	0.953272	0.8807903	0.91407514	0.90300727	0.79434884	0.8507248	0.8220603	0.54738665	0.86256886	0.9000935	0.6744248	0.8749024	0.9071801	0.9138363	0.9556114	0.67416537	0.87880206	0.7637995	0.62688214	0.90802723	0.89733964	0.8936314	0.9104587	0.78394055	0.96128166	0.7703435	0.83288825	0.8361171	0.9268122	0.9100877	0.7714566	0.9590191	0.87966186	0.93788344	0.9645969	0.9647012	0.69147974	0.62011844	0.7495265	0.9254798	0.83321476	0.75082266	0.8796459	0.8652934	0.78361297	0.84559	0.81002235	0.7563119	0.83232987	0.8423719	0.8741358	0.9046702	0.9495785	0.67314583	0.9757701	0.8800384	0.7536074	0.89995533	0.9167181	0.6980435	0.8625721	0.5552963	0.84113204	0.9896182	0.839904	0.8615004	0.797648	0.76317364	0.86170155	0.9709876	0.8548475	0.77820027	0.9393595	0.7870064	0.791658	0.6446879	0.88269013	0.70727617	0.959176	0.90814364	0.8196505	0.8902749	0.9714953	0.9524009	0.8828807	0.70723546	0.923323	0.94726497	0.89530796	0.86554927	0.82786894	0.60687435	0.8557153	0.83004934	0.4880715	0.4236685	0.65872455	0.9011768	0.7932732	0.68511194	0.8824346	0.8636068	0.6878432	0.972229	0.8809968	0.81440103	0.903214	0.87672246	0.8344067	0.6031846	0.8812863
bedwing/verb	0.8952407	0.936375	0.96830237	0.90600556	0.951465	0.75209486	0.80654854	0.74670887	0.86689794	0.85167956	0.80191565	0.84448045	0.9061015	0.0	0.68688726	0.9581426	0.7022398	0.7718729	0.92901397	0.9951321	0.8299293	0.77889633	0.8544141	0.88358223	0.90525913	0.92663044	0.7500122	0.89747226	0.8322627	0.80403346	0.7647712	0.9450387	0.8718832	0.8812583	0.83130944	0.960804	0.7454021	0.9651736	0.8071822	0.76613647	0.8596235	0.96361226	0.8854871	0.8656262	0.88936067	0.94571966	0.8995913	0.81473327	0.79458594	0.87610406	0.7613746	0.79905045	0.74544656	0.93687063	0.72862494	0.8619512	0.7997364	0.92623615	0.9226237	0.83798265	0.89092034	0.7989866	0.9360014	0.9650329	0.76265585	0.799328	0.6430788	0.8913459	0.8157422	0.8891708	0.7099237	0.803219	0.9185482	0.75455546	0.62984264	0.86079	0.8095832	0.76989824	0.7920488	0.95223844	0.87873244	0.9230089	0.80623823	0.8422446	0.67256284	0.98303735	0.7812531	0.9036216	0.8555053	0.8133677	0.8587085	0.8263442	0.8153535	0.81238	0.80657655	0.8267051	0.8596459	0.7574499	0.85396135	0.8668988	0.80989873	0.8366458	0.94323915	0.8214363	0.87305945	0.9225415	0.9605543	0.9092889	0.7836593	0.75627065	0.91156805	0.8426278	0.92917955	0.88726574	0.8543329	0.7590873	0.8961044	0.94008905	0.68086666	0.8833003	0.7361771	0.9357465	0.81014085	0.96488273	0.6643361	0.97197056	0.9410164	0.936246	0.9493904	0.8263543	0.72935313	0.8714154	0.80828077	0.9434716	0.8665148	0.92880416	0.759753	0.95957446	0.85077757	0.8797641	0.9078614	0.89356583	0.8267658	0.94765216	0.9269358	0.88510156	0.96636796	0.82748103	0.7781594	0.85793746	0.8712308	0.85597	0.8905621	0.7787111	0.9316186	0.8355603	0.836354	0.7642373	0.8957145	0.76569057	0.9263071	0.91862774	0.82841074	0.7269162	0.9093617	0.74865997	0.8510262	0.76961935	0.863825	0.94973207	0.866267	0.7023909	0.84683293	0.8506798	0.8376465	0.9024622	0.7667159	0.88024956	0.88416916	0.83400774	0.815663	0.84467673	0.66602767	0.8893794	0.8257509
begrijp/verb	0.94580126	0.841706	0.9684459	0.9179276	0.8871912	0.60890794	0.6542115	0.47551078	0.69631803	0.8949268	0.6004423	0.8304719	0.88321745	0.68688726	0.0	0.9356798	0.79556096	0.8215151	0.8907816	0.9328503	0.8495347	0.6274055	0.8693191	0.92629856	0.8366007	0.9243835	0.895965	0.8960888	0.85493517	0.37266654	0.5249523	0.91417766	0.87817085	0.85329175	0.92710686	0.8252542	0.47524822	0.88288736	0.41479886	0.67323506	0.93503004	0.8781224	0.9085166	0.9182031	0.93478334	0.925727	0.65844953	0.820787	0.5662776	0.90918106	0.9136223	0.90242404	0.78876585	0.9231828	0.7121345	0.74301994	0.6622497	0.58449686	0.7507256	0.47823495	0.57895017	0.43608546	0.94391286	0.9703336	0.6491388	0.7482987	0.91557884	0.8554775	0.7462096	0.874119	0.70169497	0.5826919	0.78976625	0.8250846	0.79485	0.6809192	0.8517873	0.7035572	0.5158167	0.9152294	0.55075216	0.88891935	0.5647492	0.85704774	0.72568506	0.78108865	0.7364844	0.8346658	0.71354055	0.7444577	0.7107935	0.42652893	0.6957333	0.49435675	0.6493548	0.56419927	0.58069134	0.747205	0.80335784	0.888858	0.77990544	0.67654103	0.87277097	0.5692884	0.83252835	0.92015934	0.93078846	0.78800035	0.7325845	0.92653114	0.9223244	0.9096361	0.9365444	0.8682313	0.7634113	0.7588054	0.90110886	0.82889426	0.7410457	0.8738171	0.8037428	0.953965	0.5393224	0.90766096	0.83573574	0.92987436	0.87940526	0.92431885	0.9474502	0.70305645	0.81566566	0.72688264	0.75443923	0.97117585	0.82047695	0.9331389	0.4293489	0.87199074	0.85845405	0.8565782	0.55056095	0.83926517	0.8173839	0.8496316	0.8512571	0.9307575	0.90099835	0.79159343	0.6133301	0.93634033	0.8330343	0.8450661	0.8155534	0.63238835	0.9045602	0.7752954	0.9110414	0.84297967	0.8904516	0.761875	0.82045126	0.9002134	0.83237994	0.8049913	0.91999567	0.85242975	0.58097756	0.77307415	0.8702919	0.97026515	0.8737731	0.6404985	0.64509773	0.86081696	0.8032508	0.94542545	0.64669275	0.92583144	0.59147954	0.5813273	0.65101117	0.9049638	0.5891336	0.7772478	0.6769899
bestuur_crisis/noun	0.9990369	0.95566165	0.9093803	0.94586253	0.99576557	0.92954177	0.93315184	0.96868145	0.9024087	0.95180273	0.8444862	0.9186939	0.9556484	0.9581426	0.9356798	0.0	0.95809084	0.97863597	0.7596198	0.946079	0.9294262	0.8970928	0.9401501	0.95407915	0.913155	0.95521003	0.8716041	0.96689767	0.9665516	0.9597074	0.9630849	0.97051835	0.8811315	0.9852403	0.94422895	0.9349246	0.9194527	0.9968511	0.9556875	0.9099153	0.9501504	0.7959414	0.8397652	0.8798524	0.8944479	0.9656163	0.9659221	0.88894373	0.8913659	0.8494777	0.8675443	0.8915722	0.9510703	0.9031292	0.96817535	0.9621465	0.8837061	0.9963796	0.942692	0.8709317	0.95413774	0.9664165	0.9210669	0.84551275	0.9189515	0.9686436	0.7271998	0.9367795	0.9754846	0.96370184	0.9123457	0.72835183	0.92676383	0.78339666	0.8308771	0.8961142	0.95183825	0.90302116	0.9259771	0.9890207	0.9186189	0.78760004	0.97511864	0.9717492	0.9442543	0.93960816	0.7910098	0.970811	0.90726316	0.88101625	0.8568287	0.96303517	0.84065455	0.9273954	0.77991885	0.93040866	0.9427446	0.94580173	0.938243	0.795744	0.8555289	0.9606912	0.95929563	0.93461484	0.98419774	0.96684283	0.94570297	0.850376	0.90791214	0.9237892	0.9502624	0.9154355	0.8872812	0.952838	0.7466203	0.9513552	0.9955809	0.92880446	0.93806046	0.88184285	0.74785745	0.88684493	0.88743716	0.9320832	0.8859488	0.9687283	0.8704871	0.94509864	0.91711557	0.9125823	0.89952207	0.9303865	0.9623742	0.9731994	0.9380538	0.89439994	0.9555397	0.9943294	0.7195108	0.9733779	0.92045474	0.8809661	0.91660583	0.92220986	0.9705194	0.85489094	0.9554679	0.8530696	0.96156037	0.91821885	0.9703398	0.96365637	0.949502	0.9447193	0.98276126	0.8242049	0.99313086	0.9661973	0.96646947	0.9347431	0.9859832	0.94274104	0.9432803	0.9283828	0.8492223	0.96014374	0.9344611	0.830017	0.90786994	0.791205	0.9539175	0.9497166	0.9148294	0.88396096	0.97616464	1.0	0.90973485	0.97546136	0.93914056	0.94490194	0.92419964	0.7816278	0.9647573	0.8788888	0.8442062
bevrijd/verb	0.98026997	0.609228	0.863238	0.9590269	0.9797736	0.80628777	0.8432372	0.8109579	0.916998	0.9225901	0.76449	0.5956501	0.91350996	0.7022398	0.79556096	0.95809084	0.0	0.786826	0.7903269	0.9829733	0.77249	0.8566454	0.76536727	0.7955171	0.8140179	0.8479886	0.6132661	0.88839114	0.81576234	0.9110833	0.8881785	0.9237047	0.9280058	0.6713361	0.8834934	0.5896343	0.8965485	0.97332925	0.92777807	0.9051553	0.92401826	0.7375252	0.6403218	0.85510683	0.8590261	0.9524198	0.8798473	0.83692217	0.79186493	0.9149788	0.6072173	0.6973958	0.81223124	0.91751444	0.8910717	0.69542164	0.8870654	0.7946938	0.68210804	0.781245	0.96335346	0.8590071	0.9772242	0.9149928	0.8269845	0.68902266	0.964854	0.8997856	0.66472393	0.5671858	0.7996283	0.8722	0.7259844	0.692317	0.73374003	0.88105804	0.9170996	0.76460004	0.82665694	0.8335802	0.90082633	0.91570354	0.88769454	0.55969954	0.8377106	0.91583323	0.8930037	0.6691059	0.91664726	0.7967779	0.8744097	0.9111586	0.82404673	0.85421085	0.91741043	0.92115515	0.92231894	0.9422661	0.9222946	0.7710566	0.70564187	0.6389818	0.9455228	0.918774	0.87781626	0.83119476	0.91598773	0.75352794	0.77715945	0.9257675	0.9042797	0.87039715	0.7466799	0.80630565	0.5709126	0.9228679	0.853085	0.9418113	0.43359596	0.5664247	0.79699945	0.95694023	0.87931246	0.98425597	0.5183698	0.9784869	0.7437146	0.814927	0.86646485	0.8836655	0.9327709	0.8514823	0.9357992	0.91560787	0.8233754	0.9149044	0.8740897	0.97783375	0.66405475	0.86936575	0.9752117	0.9265816	0.9281864	0.71662056	0.7002861	0.6479219	0.96460176	0.6283897	0.785106	0.8179034	0.9046942	0.81338423	0.7354313	0.8546132	0.79217577	0.77565986	0.9296054	0.76205605	0.6104586	0.78464556	0.9771687	0.656988	0.8716903	0.6811278	0.83753985	0.7020459	0.91393703	0.7038976	0.9496356	0.94310987	0.7901605	0.8404521	0.81553394	0.7729484	0.90759164	0.93020445	0.8072568	0.8510534	0.94139034	0.8068728	0.9236626	0.82249665	0.83341855	0.7809616	0.6193754
boel/noun	0.8747847	0.83517784	0.9113387	0.89065456	0.84132373	0.7483432	0.742217	0.631768	0.77647024	0.88816786	0.87810165	0.86391973	0.85859436	0.7718729	0.8215151	0.97863597	0.786826	0.0	0.84253764	0.89092726	0.6207701	0.800672	0.90700865	0.89481413	0.86062247	0.8170921	0.8167494	0.8145715	0.8277293	0.8063835	0.59962636	0.9277671	0.7551665	0.91006005	0.90967846	0.8914591	0.7000972	0.8215711	0.75652486	0.64441806	0.83157706	0.9109882	0.86593485	0.7985443	0.82196736	0.7112284	0.82479393	0.65913314	0.61473924	0.84076214	0.75073624	0.96499765	0.7684519	0.85023755	0.7601123	0.8524362	0.76315	0.75859773	0.7958104	0.6810568	0.808306	0.5781731	0.89941895	0.9467519	0.628264	0.6798416	0.8803353	0.8079736	0.81007385	0.7626696	0.80926836	0.6229342	0.87362695	0.77621377	0.8352918	0.82065946	0.9356015	0.7494494	0.79718524	0.783395	0.61989164	0.89794946	0.75681716	0.8419879	0.73358417	0.9395715	0.8213202	0.86823344	0.85474527	0.65891826	0.8059928	0.7310181	0.6026987	0.65881294	0.7976668	0.8371924	0.81076974	0.75929296	0.6593847	0.89391583	0.8833755	0.65131223	0.95825356	0.7003993	0.8566518	0.913813	0.82355845	0.90983886	0.85470647	0.8973724	0.9007818	0.91745234	0.8822261	0.9383295	0.5753397	0.8641044	0.87391096	0.8061566	0.62959844	0.9073189	0.68913823	0.86402076	0.7823879	0.8936023	0.878801	0.8947049	0.90813607	0.94603693	0.93697643	0.76728016	0.80562246	0.8382578	0.9051352	0.8641036	0.89572716	0.90741444	0.620552	0.8653641	0.7123245	0.8206115	0.8558867	0.87065506	0.8048085	0.93935955	0.8765282	0.8472444	0.9318215	0.8527317	0.75798243	0.93300486	0.87121105	0.85027957	0.8521831	0.9064597	0.92196643	0.7273283	0.8306264	0.73990357	0.87625915	0.7814384	0.9014263	0.9349997	0.5557834	0.76364106	0.89221257	0.8221408	0.6878849	0.76539034	0.875672	0.8981955	0.73324645	0.8498772	0.70701146	0.7695607	0.7020012	0.7993838	0.6824343	0.54850304	0.7772846	0.65663207	0.7971174	0.68634075	0.66238916	0.86572224	0.7710036
boer/noun	0.96630716	0.51918983	0.75409174	0.8810599	0.9757158	0.77197826	0.76046175	0.8654393	0.8091171	0.78581846	0.83541703	0.5305004	0.7465752	0.92901397	0.8907816	0.7596198	0.7903269	0.84253764	0.0	0.78380203	0.8197072	0.82143193	0.8712813	0.8791538	0.7681137	0.89244044	0.8125287	0.70936	0.9366746	0.9338871	0.9273891	0.92252344	0.8987865	0.7968314	0.89723533	0.71555686	0.8483696	0.97654366	0.890185	0.92745703	0.84595454	0.56315273	0.69570124	0.9548226	0.71181303	0.9270329	0.91097504	0.7816597	0.8020194	0.7229781	0.7710413	0.61432886	0.8371951	0.792061	0.9178447	0.88899297	0.867657	0.9045393	0.849048	0.8677376	0.9667573	0.87395656	0.8559409	0.75666666	0.84750515	0.7999867	0.91651887	0.80544585	0.7661855	0.680586	0.8984304	0.87764084	0.7715453	0.6964421	0.7615383	0.84466225	0.94127774	0.9121325	0.8161298	0.91266185	0.76658905	0.64661264	0.8601495	0.7929333	0.83593905	0.78989166	0.8989077	0.815111	0.86012167	0.5843564	0.9011005	0.8500149	0.8034956	0.8698021	0.8997328	0.9138261	0.9066728	0.85837966	0.8209697	0.6331878	0.78911424	0.78331923	0.8821	0.870165	0.7966488	0.934675	0.79655766	0.7255763	0.88258415	0.96864015	0.88403946	0.86417985	0.7437628	0.8444865	0.7882255	0.93197525	0.7915261	0.80125964	0.84836185	0.7346685	0.87225986	0.8523259	0.90294385	0.8612652	0.8966647	0.93125427	0.6429431	0.9179754	0.758973	0.8499015	0.85907686	0.8846072	0.88249505	0.9560074	0.94557095	0.7640189	0.87058413	0.98381895	0.8678101	0.8359714	0.789259	0.80509377	0.83336383	0.86926454	0.80494744	0.6808026	0.7545758	0.83347535	0.7933762	0.86264014	0.9128707	0.89679784	0.9520856	0.94983804	0.62440795	0.8518813	0.92655665	0.93423367	0.8057939	0.885289	0.9618354	0.74735343	0.93419915	0.853871	0.7506535	0.8404397	0.9189768	0.7311578	0.9010886	0.677739	0.8095292	0.89047617	0.7848079	0.7428069	0.9659649	0.9156159	0.82640064	0.87433696	0.9667282	0.8687722	0.8483513	0.8536023	0.8860463	0.9176339	0.82572633
bouw/noun	0.9906267	0.8191824	0.88035405	0.8434432	0.99101555	0.8320394	0.95131356	0.96597624	0.7606835	0.9629436	0.90324074	0.83944094	0.6374458	0.9951321	0.9328503	0.946079	0.9829733	0.89092726	0.78380203	0.0	0.87516266	0.6897567	0.9999777	0.842716	0.8918525	0.8248006	0.9280125	0.95785946	0.889298	0.94675905	0.9312701	0.9155837	0.9385758	0.7902309	0.9374943	0.7829547	0.84922564	0.9979117	0.9685972	0.9987213	0.57294595	0.9566832	0.942139	0.9831398	0.6829357	0.95717955	0.97701603	0.6423266	0.9269216	0.68450904	0.95206285	0.81761247	0.94155496	0.607985	0.96401733	0.9984789	0.91451097	0.9513013	0.9818692	0.88988197	0.9776735	0.9644651	0.79962116	0.80070984	0.93009275	0.9624979	0.99927676	0.62662387	0.900391	0.9678104	0.95267844	0.85445577	0.9876743	0.8543407	0.94460934	0.96381646	0.91996557	0.85441405	0.98837733	0.9390639	0.84582305	0.45162117	0.9622697	0.9913996	0.8123684	0.80603534	0.89935404	0.9563134	0.9983372	0.8753406	0.9848946	0.8756783	0.8020589	0.9383399	0.97199273	0.9970223	0.9880725	0.7586057	0.96734154	0.70827425	0.73056793	0.98804504	0.94016737	0.9421628	0.7353982	0.87086385	0.6551336	0.9754777	0.99922603	0.96112365	0.6685553	0.8727279	0.9503558	0.96894306	0.9183598	0.7584988	0.83737266	0.93580264	0.9418913	0.9768402	0.8472178	0.631873	0.9217299	0.8990586	0.98134345	0.8767483	0.7373717	0.8855762	0.77017295	0.78779876	0.59865296	0.98815674	0.9504192	0.56375223	0.91871023	0.6756249	0.9170852	0.9958296	0.94024837	0.780807	0.82794887	0.8287329	0.9530251	0.9608927	0.9639021	0.95335233	0.99550295	0.84042114	0.78948635	0.7001725	0.9060124	0.81545234	0.9876964	0.95454735	0.8603916	0.8304633	0.9442663	0.954706	0.959858	0.83672833	0.90152746	0.9965826	0.90581495	0.8806361	0.7269588	0.78061527	0.96983045	0.9805115	0.7345467	0.5653866	0.8761606	0.97261196	0.7970873	0.8069091	0.85744405	0.986231	0.7527024	0.97175056	0.8476478	0.83870196	0.9420822	0.6943562	0.9536452	0.8219372	0.9225474
bouw_op/verb	0.9369051	0.92262155	0.92481494	0.8288739	0.9704464	0.8593606	0.84295547	0.7282669	0.83407605	0.88772494	0.8333857	0.89181864	0.80687004	0.8299293	0.8495347	0.9294262	0.77249	0.6207701	0.8197072	0.87516266	0.0	0.68067527	0.93836874	0.8884872	0.86386883	0.81613857	0.897128	0.65296006	0.8745252	0.83553725	0.74626076	0.8135906	0.8592282	0.9302709	0.9502581	0.8739177	0.7405164	0.8613757	0.8249272	0.77185714	0.9022037	0.93228495	0.88649154	0.8868967	0.66536283	0.7147808	0.90507865	0.82493305	0.7772906	0.92279106	0.79239714	0.91044956	0.64942753	0.6809218	0.84322274	0.8998861	0.64137566	0.8142016	0.91349936	0.71257395	0.88943905	0.7100204	0.91874355	0.90639615	0.8224571	0.5865701	0.921141	0.8415724	0.85590804	0.9348294	0.81557584	0.79539925	0.88818544	0.7019706	0.8541045	0.91215575	0.95285565	0.72868276	0.820441	0.7961345	0.83957314	0.89802337	0.874434	0.9286295	0.6985123	0.913553	0.8961189	0.96519196	0.9141378	0.78088284	0.730011	0.83150935	0.71909994	0.782993	0.8885147	0.87387943	0.8342077	0.87462807	0.9392117	0.7073323	0.8600825	0.90483	0.8835025	0.7824269	0.9089058	0.6352167	0.73595417	0.93752474	0.8222412	0.7445873	0.7560035	0.87772787	0.9365157	0.8979516	0.6891284	0.8355974	0.7994417	0.8511239	0.69927835	0.9276488	0.7295922	0.7984817	0.8497432	0.9158507	0.87295943	0.8605257	0.9381824	0.9328279	0.92203593	0.7572711	0.7191167	0.8143309	0.9430833	0.8549349	0.86819166	0.8716556	0.7436354	0.9782338	0.7828145	0.8717938	0.832381	0.8195341	0.6909677	0.88583	0.80988204	0.8672867	0.9550108	0.804778	0.76341647	0.8512846	0.8775898	0.8623665	0.8760498	0.8801135	0.87350047	0.680617	0.8184916	0.7085283	0.91309905	0.78144556	0.9001267	0.8739346	0.7620091	0.8129519	0.8695438	0.8616358	0.83946496	0.8462729	0.7547104	0.77378124	0.79807484	0.90644217	0.7457694	0.8411573	0.7566581	0.87590307	0.7637735	0.84569216	0.8807405	0.84592265	0.92081285	0.6875433	0.71249115	0.8875208	0.8336123
bovendien/adv	0.9251696	0.8512156	0.8859655	0.739259	0.90650624	0.6008737	0.69184685	0.65230215	0.6854912	0.8268917	0.7675517	0.83681256	0.76144147	0.77889633	0.6274055	0.8970928	0.8566454	0.800672	0.82143193	0.6897567	0.68067527	0.0	0.9546519	0.8169943	0.86736846	0.86947954	0.76181173	0.7460503	0.57754815	0.7203141	0.67763674	0.7888025	0.6973118	0.7900689	0.79474807	0.82626384	0.58089197	0.930553	0.7959165	0.80715185	0.5655645	0.8737817	0.8447593	0.9004681	0.671684	0.94673604	0.8502886	0.564465	0.71482086	0.69313896	0.82874334	0.7902905	0.6589531	0.6400492	0.7730232	0.9293314	0.6930687	0.72801363	0.83707464	0.7086996	0.8326355	0.67513597	0.7691427	0.7924482	0.7339611	0.5477507	0.96835697	0.6931938	0.8252552	0.9338296	0.59959614	0.6500284	0.79609203	0.6399101	0.9055215	0.77236426	0.85152245	0.65080523	0.6448584	0.69451994	0.73364866	0.6550128	0.8369513	0.9554264	0.60673404	0.8022824	0.7205421	0.9100273	0.9039807	0.6940659	0.72618353	0.68276167	0.6339787	0.6019978	0.7617827	0.76958966	0.86057186	0.5651193	0.8493082	0.6385488	0.7238617	0.81179965	0.75823605	0.6479628	0.85737264	0.72173584	0.8045409	0.7898543	0.909272	0.85952663	0.79647267	0.7675991	0.84828204	0.89280754	0.8176768	0.6982144	0.8706613	0.6997453	0.826902	0.8297229	0.67490494	0.65319633	0.6214159	0.7677222	0.7727116	0.93376243	0.7690857	0.8180044	0.8106795	0.600237	0.64517343	0.84719944	0.8407172	0.6241181	0.83165246	0.73548746	0.6030884	0.9263755	0.78975046	0.87373996	0.59038234	0.791768	0.7420541	0.94822484	0.90556026	0.869799	0.8146671	0.7188997	0.57045746	0.72138476	0.86916625	0.7882035	0.9030374	0.77649647	0.8601533	0.82020646	0.9196494	0.8677841	0.9179842	0.6995418	0.7769538	0.96241283	0.7837088	0.75112575	0.93558455	0.83879876	0.69942343	0.88951266	0.645889	0.6548672	0.8023259	0.75823855	0.69896984	0.6619699	0.70887375	0.90224606	0.5897125	0.9159585	0.60365677	0.6744039	0.71528274	0.70753086	0.63820994	0.79822755	0.69087034
