	1-1_gelijkspel/noun	Amerikaan/noun	Republikeins/adj	aanpak/noun	af/adv	alleen/adj	alleen/adv	allemaal/adv	alvast/adv	amateur_club/noun	ander/adj	arm/adj	baan/noun	bedwing/verb	begrijp/verb	bestuur_crisis/noun	bevrijd/verb	boel/noun	boer/noun	bouw/noun	bouw_op/verb	bovendien/adv	broer/noun	bruid/noun	buur/noun	carrière/noun	chauffeur/noun	club/noun	creativiteit/noun	daar/noun	dan/adv	designer/noun	dosis/noun	droog_leg/verb	drugsverslaafd/adj	duizenden/noun	dus/adv	en/adv	er/noun	even/adj	extra/adj	familie/noun	familie_lid/noun	fiets/noun	financier/verb	gang/noun	gedicht_DIM/noun	geld/noun	gelukkig/adj	gemeente_bestuur/noun	gestrand/adj	getroffen/adj	gezond/adj	gezondheidszorg/noun	ginds/adj	god/noun	goed/adj	graag/adj	handjevol/noun	heb/verb	het/noun	hier/adv	huis_bezitter/noun	humanitair/adj	iemand/noun	imago/noun	index/noun	job/noun	jongen/noun	jood/noun	juist/adj	kan/verb	kind/noun	klant/noun	kloof/noun	kom_voor/verb	lamentabele/adj	leer_aan/verb	lezer/noun	maaltijd/noun	maar/adv	maatregel/noun	mag/verb	man/noun	manier/noun	meen/verb	meer/adv	meisje/noun	meneer/noun	mens/noun	mentaliteit/noun	misschien/adv	moet/verb	natuurlijk/adj	niet/adv	niets/noun	niks/noun	nodig/adj	om/adj	ondersteun/verb	onmiddellijk/adj	ons/noun	oog_arts/noun	ook/adv	op/adj	opbouw/noun	organiseer/verb	ouder/noun	overkill/noun	overwinning/noun	partner/noun	passend/adj	persoon/noun	president/noun	probeer/verb	probleem/noun	proces/noun	professional/noun	red/verb	slachtoffer/noun	snel/adj	sociaal/adj	soms/adv	specialist/noun	spoor_op/verb	stap/noun	steun/verb	straf/noun	strijd/noun	structureer/verb	systeem/noun	taal/noun	taal_grens/noun	tekort/noun	therapeut/noun	tijdelijk/adj	toch/adv	toe/adv	tracht/verb	treed_in/verb	trouwens/adv	tussenstap/noun	uitstekend/adj	vader/noun	vaderland/noun	vakantieganger/noun	valk/noun	vang_op/verb	veel/adj	veiligheid/noun	ver/adj	verblijfsvergunning/noun	verstoot/verb	vertaal/verb	verzet/noun	vlot/adj	vooruit/adj	vooruit/adv	vrouw/noun	vul_in/verb	want/noun	weduwe/noun	weer/adv	weer/verb	weg/adj	weg/noun	wel/adv	wereld/noun	werk/noun	werknemer/noun	wijze/noun	wil/noun	wil/verb	word/verb	zaak/noun	zadel/noun	zal/verb	zeep/noun	zeker/adj	zelf/adv	zelfs/adv	zet_op/verb	zo/adv	zoek/verb	zogezegd/adj
niks/noun	0.9624811	0.92631304	0.9915289	0.9478466	0.9156923	0.90686643	0.896564	0.8936162	0.91012764	0.9938265	0.91056526	0.9389665	0.93357384	0.9813684	0.85739756	1.0	0.92688894	0.9357944	0.94894445	0.9541386	0.93749464	0.8981301	0.90760934	0.96764284	0.94706047	0.8787754	0.9515043	0.90364397	0.93378025	0.9157397	0.86797506	0.9775594	0.93932796	0.99868304	0.9744387	0.95640075	0.8831616	0.8871706	0.90524507	0.86733174	0.94993776	0.9095794	0.94322896	0.9284978	0.9350693	0.9473338	0.99217564	0.89674103	0.8775882	0.9493243	0.9888714	0.94639343	0.9252116	0.9683914	0.9745065	0.9183574	0.9007854	0.8866499	0.9839193	0.9130368	0.8989524	0.8978937	1.0	0.9947953	0.90239066	0.9279856	0.9670041	0.9340088	0.9367681	0.95204186	0.9126208	0.90379214	0.93979156	0.9347023	0.93623024	0.93428415	0.9877662	0.9505682	0.9007985	0.9672769	0.912431	0.89796615	0.87462384	0.93117106	0.9291055	0.87444454	0.9351666	0.91721463	0.91452616	0.9660728	0.9468145	0.8831349	0.9104561	0.8863869	0.93701947	0.88912654	0.0	0.9240252	0.9517525	0.9666322	0.9120049	0.8967719	0.9908369	0.8777958	0.8944529	0.95689124	0.90725315	0.938427	1.0	0.90685046	0.92961264	0.9601078	0.95417213	0.94394106	0.8874908	0.9365362	0.9747813	0.9526422	0.8816091	0.927792	0.9368957	0.9454092	0.8831048	0.9485507	0.94158727	0.91210586	0.89416766	0.9144042	0.9123202	0.98447293	0.9584766	0.9248162	0.963205	0.97885036	0.9524439	0.92370766	0.8749889	0.90727663	0.89406586	0.9750612	0.8863786	0.9975166	0.9170789	0.8804959	0.9857223	0.9703845	0.99493635	0.9306443	0.9186045	0.952725	0.92430794	0.98428833	0.99569565	0.9365202	0.9444723	0.93249655	0.98738885	0.95459974	0.923096	0.921773	0.9737309	0.9414369	0.9006015	0.9261206	0.9144894	0.9028688	0.8937086	0.92998075	0.9090937	0.9507268	0.8953874	0.949733	0.92139924	0.94251084	0.93189186	0.9550411	0.9122336	0.9767369	0.93457717	0.8751928	0.8906287	0.88375086	0.9669298	0.86228883	0.9431992
nodig/adj	0.9999201	0.8801589	0.95521337	0.945307	0.949562	0.90975404	0.856338	0.88657725	0.87924194	0.9614353	0.93865824	0.9150146	0.69916475	0.9621809	0.92275673	0.96553576	0.9415492	0.95774275	0.8892628	0.83436596	0.8960501	0.8478791	0.9336014	0.97105455	0.9468379	0.9340159	0.89499885	0.9016931	0.97871935	0.86441565	0.8774963	0.9768425	0.9434383	0.97556704	0.95932186	0.8986276	0.84628874	0.9103763	0.8801079	0.90045756	0.6826968	0.90010273	0.92337435	0.8472137	0.89372766	0.94917417	1.0	0.81854653	0.89496225	0.8916356	0.95278656	0.9503841	0.8847069	0.896276	0.98694545	0.95669353	0.9154314	0.8809528	0.9690018	0.877044	0.86796075	0.8998419	0.98907167	0.944909	0.9185234	0.899224	0.9020181	0.78156877	0.9359478	0.8601297	0.86963415	0.86938	0.8246412	0.7630127	0.96835905	0.9103048	1.0	0.94675034	0.8810919	0.87051284	0.75255275	0.8325816	0.8652707	0.89605147	0.89530945	0.8801723	0.9067307	0.9295581	0.95547926	0.66799724	0.96007013	0.8947647	0.80051595	0.8870733	0.94177926	0.907768	0.9240252	0.0	0.9430926	0.92175424	0.90745467	0.8723544	0.9424106	0.9059767	0.8621422	0.94713235	0.9045513	0.898751	0.9975285	0.91838986	0.92086583	0.9595115	0.7065438	0.9466468	0.8838364	0.88521636	0.9422094	0.97113353	0.8661992	0.85438454	0.8829263	0.8640643	0.912627	0.9243684	0.92410487	0.90326554	0.8764832	0.90931064	0.89262366	0.99327165	0.8845792	0.9163948	0.96306425	0.7709019	0.9795958	0.8672443	0.8938499	0.9411309	0.9282427	0.9807487	0.901821	0.9808105	0.9311929	0.9355612	0.97131854	0.8810206	0.99375623	0.85321116	0.9291283	0.9179657	0.8845608	0.9073796	0.9922473	0.9389795	0.93518454	0.9212489	0.9875772	0.9475005	0.9342141	0.89586157	0.9947942	0.9568759	0.87716633	0.9717325	0.9355604	0.8972967	0.90405566	0.8766789	0.8941021	0.69147563	0.9413232	0.9258563	0.86801994	0.91052973	0.9165862	0.9557787	0.7537832	0.9759428	0.804491	0.90495425	0.82571626	0.9288134	0.9679858	0.8538164	0.97369874
om/adj	0.99788487	0.9211868	0.9723099	0.9462209	0.974023	0.9464559	0.9195139	0.9500972	0.932379	0.98228633	0.958442	0.9344247	0.9231318	0.97573924	0.94278014	0.97822857	0.941196	0.9687416	0.93996024	0.9426079	0.9367394	0.9585587	0.90537274	0.97814953	0.94355375	0.93260974	0.90398806	0.92263377	0.9749366	0.9446828	0.9513619	0.9611448	0.95122033	0.9860596	0.98009706	0.9389028	0.9309205	0.93931437	0.95674175	0.925511	0.9297775	0.8973057	0.96275896	0.9269606	0.95107645	0.9437763	0.9760758	0.9591109	0.92655766	0.9250269	0.9706173	0.9410012	0.9669315	0.9798691	0.9911933	0.93340445	0.96722084	0.9477955	0.9694964	0.9114051	0.9284441	0.94787884	0.96166635	0.95880324	0.954904	0.9606292	0.94043005	0.9479073	0.91813713	0.94855875	0.94696945	0.96789306	0.96123844	0.9437934	0.92266744	0.8989508	0.99530375	0.954816	0.9457392	0.95767504	0.9627647	0.9376779	0.9278153	0.90050167	0.9522918	0.8900466	0.9565233	0.92099357	0.9024345	0.93719494	0.9872854	0.92920095	0.97049475	0.91234547	0.93311167	0.9171011	0.9517525	0.9430926	0.0	0.95809203	0.9109329	0.9491928	0.9837042	0.9598238	0.93092114	0.94393265	0.8998967	0.960212	1.0	0.92738587	0.9467253	0.984341	0.92944443	0.94924444	0.92815924	0.9730986	0.9658744	0.9736414	0.921008	0.92995083	0.9600587	0.9434211	0.9510643	0.9392443	0.967743	0.9271191	0.9357025	0.93582654	0.95300823	1.0	0.94071275	0.935207	0.97050744	0.93690276	0.9723168	0.9033444	0.9588744	0.96027136	0.9442655	0.9651822	0.9408166	0.98950225	0.9322171	0.917026	0.9695357	0.9653404	0.99559164	0.9171107	0.9800489	0.9592927	0.9650022	0.9880867	0.9812379	0.94255745	0.9381963	0.92786586	0.9734144	0.9544234	0.9205174	0.9443153	0.94137293	0.9119334	0.93564844	0.92939293	0.9459312	0.9310953	0.9671022	0.96166396	0.9215942	0.9470248	0.9247202	0.9569341	0.93424034	0.9208019	0.94375783	0.9792213	0.9418807	0.99284613	0.93679935	0.9055717	0.9228729	0.94531316	0.9214733	0.917758	0.96403086
ondersteun/verb	0.99592495	0.9072608	0.9704042	0.8894384	0.9581576	0.9609038	0.92570436	0.9455113	0.88702816	0.94635004	0.9041086	0.9186772	0.88509107	0.9755919	0.9099204	0.97438437	0.9325538	0.95577145	0.94867676	0.92780715	0.9293543	0.8850165	0.8866075	0.9440398	0.94499344	0.9196762	0.92006534	0.9104634	0.98781705	0.9492219	0.9547369	0.9489286	0.9799527	0.9710929	0.9711419	0.88300973	0.903249	0.9615171	0.93020797	0.953428	0.9012297	0.90012896	0.9055023	0.9399627	0.87148714	0.94858533	0.98650926	0.85199416	0.9409048	0.90089744	0.9683082	0.92172647	0.9436582	0.9545468	0.97458726	0.9771636	0.9763903	0.91569555	0.9423824	0.8422117	0.9549988	0.9553043	0.9884236	0.859204	0.96193254	0.91968185	0.9585296	0.91218305	0.9480537	0.9397993	0.95049125	0.90894485	0.92286384	0.8998629	0.96227694	0.94690853	0.9847758	0.93191	0.9218786	0.9526621	0.9406706	0.92444056	0.93734235	0.9388248	0.9383735	0.8501359	0.9545955	0.946407	0.9032392	0.89667934	0.9588971	0.95440197	0.9185076	0.9367046	0.9654527	0.93640953	0.9666322	0.92175424	0.95809203	0.0	0.90810955	0.94678354	0.972659	0.9152255	0.91376793	0.9569516	0.829651	0.951698	1.0	0.9230937	0.87057805	0.95416003	0.9320974	0.90962756	0.91929084	0.90700805	0.889195	0.95458114	0.89826316	0.899622	0.9382325	0.87065995	0.95464116	0.9571	0.92023695	0.90990007	0.81274724	0.93051356	0.8866266	0.9559052	0.9265522	0.9499997	0.97945184	0.93596816	0.9688438	0.9204219	0.9661149	0.9556323	0.8937075	0.9755735	0.90506876	0.9488025	0.92389876	0.9078674	0.97152585	0.9418578	0.9923936	0.9075066	0.93980026	0.9128949	0.943596	0.94421774	0.9426918	0.94243926	0.8600907	0.93727005	0.9751807	0.96511155	0.9446876	0.94015145	0.9764035	0.94039613	0.9631051	0.9050838	0.92168486	0.92539024	0.93216693	0.9394369	0.9387573	0.8830089	0.9211237	0.9350577	0.8303602	0.93041176	0.92330253	0.9734046	0.84665763	0.9870003	0.92381823	0.9068039	0.9280072	0.9198148	0.9884683	0.90392387	0.9425301
onmiddellijk/adj	0.99120235	0.9058163	0.9738991	0.8757733	0.9339198	0.882151	0.89797074	0.92165816	0.8368161	0.9893353	0.91116476	0.9331821	0.9027134	0.96685356	0.8703706	0.9999591	0.91874146	0.92133754	0.9102336	0.93690246	0.92231953	0.83757246	0.89840806	0.9712518	0.90913004	0.90512466	0.882716	0.89203495	0.9567322	0.8974016	0.9318454	0.98105264	0.97459984	0.98970485	0.9961455	0.89662284	0.9073308	0.90009654	0.8692902	0.8266175	0.89885867	0.8963922	0.91025376	0.884619	0.9094725	0.93105406	0.9973519	0.9197521	0.8885231	0.92345726	0.9910248	0.95583516	0.93186736	0.9698691	0.97338384	0.93963665	0.9196629	0.86886835	0.9613065	0.7876351	0.9218279	0.86992365	0.99464786	0.96506435	0.9126862	0.92301416	0.95892495	0.91789836	0.9112885	0.93527323	0.91457784	0.91977	0.9156224	0.92744666	0.89079297	0.9162778	0.9671284	0.9920948	0.92023396	0.9359013	0.9128959	0.86951995	0.8442198	0.90486026	0.8788097	0.8249029	0.89432937	0.91417855	0.8942171	0.9446287	0.9732197	0.8953906	0.9424985	0.8513243	0.87814367	0.84667385	0.9120049	0.90745467	0.9109329	0.90810955	0.0	0.91092837	0.9934896	0.87774944	0.8535073	0.95339096	0.8899321	0.9285349	1.0	0.880636	0.9124929	0.9570786	0.90762466	0.86986154	0.8364283	0.88248944	0.8858486	0.9763062	0.8547139	0.8906601	0.89875275	0.9073388	0.8854414	0.9086719	0.93816406	0.8756379	0.8247837	0.9036395	0.87507284	0.98703957	0.9149981	0.90877813	0.9603532	0.9430499	0.98142767	0.8846038	0.88285404	0.91225433	0.91356623	0.9808972	0.8841242	0.9792057	0.8676342	0.87589425	0.9287376	0.96539056	0.97931725	0.8671318	0.91100204	0.92015797	0.88683575	0.96162575	0.9804008	0.91927576	0.9046627	0.9072491	0.95115775	0.9600175	0.9067279	0.92429316	0.95373833	0.92565674	0.9046268	0.93937945	0.91823435	0.8924668	0.91763586	0.9182734	0.9210933	0.9147742	0.8952753	0.91799617	0.85744613	0.91631746	0.85983074	0.9348218	0.88548666	0.9633304	0.87726665	0.8343299	0.8744371	0.89781225	0.9702567	0.85466975	0.9876021
ons/noun	0.95739317	0.90929407	0.9781953	0.9298215	0.9145918	0.9122744	0.87193465	0.8832737	0.9034328	0.9887878	0.91097236	0.9225052	0.88432467	0.9632085	0.85666513	0.98442626	0.90317434	0.93162566	0.92072964	0.9387847	0.9348631	0.8644745	0.8967757	0.9592856	0.925311	0.92001885	0.9346874	0.9083481	0.95186496	0.8868227	0.90185034	0.9626373	0.9515151	0.99536407	0.94607794	0.87489736	0.8924788	0.9131964	0.9084755	0.8717016	0.879809	0.8859115	0.91919124	0.9151501	0.9209931	0.94789237	1.0	0.91262	0.8865293	0.93355453	0.9564937	0.9372614	0.9050909	0.95475376	0.9901544	0.88745284	0.94358826	0.8855235	0.9414485	0.9021573	0.88223475	0.8385934	0.9963953	0.94311196	0.8712483	0.9201286	0.9461049	0.90339506	0.9302567	0.9105098	0.907745	0.9429575	0.8996854	0.9152671	0.9496324	0.91658586	0.9746454	0.9538965	0.85635376	0.95373523	0.8945788	0.90808916	0.87580013	0.9345718	0.9120778	0.85558116	0.919116	0.9288677	0.8883683	0.9109522	0.9341155	0.88331103	0.8999133	0.8641036	0.9374763	0.91469324	0.8967719	0.8723544	0.9491928	0.94678354	0.91092837	0.0	0.9385105	0.92023546	0.86618805	0.9609656	0.8922489	0.90738857	0.9804704	0.910209	0.91161984	0.954231	0.8977342	0.9337766	0.8684357	0.9592356	0.9094438	0.96451277	0.8948779	0.9018681	0.9289519	0.9009243	0.8802541	0.9484937	0.9380469	0.91815734	0.90145123	0.9491004	0.903178	0.98803145	0.9195737	0.9183551	0.99210787	0.9197999	0.96588373	0.91104543	0.8786866	0.9300086	0.9072237	0.9276612	0.92921317	0.9989028	0.9146493	0.89461535	0.92866147	0.9717434	0.9948049	0.9275639	0.8803282	0.9294533	0.8923373	0.9699496	1.0	0.89814913	0.9671357	0.93052584	0.98953485	0.95332676	0.93663704	0.91834635	0.9460391	0.94774693	0.90022296	0.96277654	0.9018009	0.89853203	0.9270527	0.90107274	0.92595536	0.88326627	0.94491315	0.9025024	0.8962333	0.92461604	0.92429334	0.9780115	0.8910332	0.9866283	0.8698589	0.8636244	0.86524963	0.90975153	0.9774307	0.89233327	0.98689926
oog_arts/noun	0.9997537	0.9635254	0.9799055	0.98225105	0.9656985	0.956132	0.9775252	0.9836039	0.983874	0.95811236	1.0	0.9520796	0.94547874	0.99452364	0.96759415	0.99671024	0.99150425	0.99520636	0.9905031	0.95326686	0.99611306	0.98489535	0.9525368	0.9647248	0.9800153	0.9784529	0.9745524	0.9878502	0.9859012	0.9906681	0.9802827	0.98623514	0.97630024	0.99503577	0.95641965	0.9959139	0.99057066	0.9770802	0.9792912	0.99318415	0.9353398	0.9489856	0.99092203	0.94995695	0.9949152	0.9786414	0.9985979	0.9881832	0.993691	0.9795045	0.96772295	0.99000615	0.9922607	0.9660617	0.9910716	0.9792053	0.9992998	0.98520607	0.9936937	0.94386864	0.98755676	0.9854425	0.9869555	0.9611938	0.99319184	0.9586036	0.9900655	0.9676639	0.9883613	0.9661345	0.9845526	1.0	0.97352517	0.9652928	0.9908893	0.98038495	0.999005	0.9849984	0.94439304	0.97622	0.977048	0.9862993	0.98731214	0.9581749	0.97116655	0.947759	0.9814851	0.9572142	0.9743991	0.9502561	0.9975698	0.99533415	0.99332577	1.0	1.0	1.0	0.9908369	0.9424106	0.9837042	0.972659	0.9934896	0.9385105	0.0	0.98364085	0.99169785	0.9922315	0.9602101	0.96618557	0.996887	0.9749848	0.99271536	0.99691075	0.926869	0.9024583	0.9719488	0.9949652	0.9566242	0.9836344	0.96233606	0.9701468	0.9802081	0.97524315	0.97540724	0.9717815	0.9823879	0.98459846	0.9769201	0.9878549	0.9920445	0.99930197	0.99602133	0.97882885	0.9845149	0.9578542	0.99580365	0.9637027	0.99954647	0.9789993	0.9935769	0.99636006	0.98284256	0.99567616	0.964073	0.9295481	0.98542625	0.97018945	0.9971422	0.9923155	0.9817009	0.9527967	0.9937892	0.9775354	0.99942523	0.9699314	0.98710006	0.99315274	0.9788583	0.992014	0.95921713	0.97863126	0.9940495	0.9700875	0.99474406	0.9814022	0.9981112	0.9933764	0.99360216	0.9832792	0.9662017	0.93746156	0.973648	0.9867582	0.96895254	0.96108013	0.99507916	0.98641795	0.9720774	0.99272037	0.97612315	0.96745557	0.9742942	0.9663147	0.977412	0.97645426	0.99057
ook/adv	0.99179953	0.9382147	0.984766	0.8832758	0.9139214	0.83134604	0.80625695	0.82291794	0.8343995	0.972691	0.79144967	0.9025161	0.9318539	0.9529929	0.8249844	0.9609151	0.9637515	0.9326997	0.9563885	0.9558927	0.8945526	0.81228685	0.9129032	0.9712124	0.95642567	0.9034876	0.9637954	0.9121435	0.9463974	0.8419195	0.85752773	0.97294873	0.969934	0.994462	0.95188063	0.9029677	0.8143519	0.886766	0.79778135	0.86946666	0.9410662	0.91875756	0.95338	0.9212146	0.86599267	0.9216513	0.9998864	0.85833704	0.85278445	0.94433737	0.96614456	0.9270097	0.93395156	0.9623715	0.9860986	0.9363237	0.82459646	0.7728261	0.9465885	0.7562017	0.8089145	0.8770802	0.9962748	0.9591658	0.8959193	0.8565037	0.94179106	0.9451989	0.9154798	0.95615524	0.8812166	0.8901689	0.9399815	0.8606082	0.97627705	0.8801648	0.9997986	0.9213972	0.917355	0.963403	0.9048002	0.8674575	0.834308	0.96002465	0.9187169	0.8375374	0.8077686	0.9433587	0.9173377	0.9682924	0.96319354	0.84515053	0.9159653	0.84995556	0.84069264	0.89580065	0.8777958	0.9059767	0.9598238	0.9152255	0.87774944	0.92023546	0.98364085	0.0	0.82058907	0.9607514	0.9005392	0.93389386	0.98739254	0.93829334	0.84424347	0.96504205	0.9619757	0.9385411	0.85047674	0.8708237	0.94406015	0.96233827	0.8769132	0.94694203	0.8613947	0.89313066	0.87257355	0.8991095	0.9556494	0.86065984	0.88325536	0.93840176	0.9012197	0.97032523	0.8744823	0.90661657	0.9401046	0.97685766	0.9371469	0.8933949	0.8177532	0.9088394	0.93055516	0.9701048	0.81328946	0.9846036	0.88199043	0.90097713	0.97495025	0.9679441	1.0	0.91944855	0.7575933	0.92052823	0.84387916	0.97657794	0.9930334	0.94337606	0.94501895	0.937369	0.94259536	0.91217464	0.9539035	0.9521356	0.97558385	0.9625341	0.83834773	0.9104008	0.929805	0.8778355	0.7802686	0.9035237	0.9269694	0.93846726	0.91220045	0.9167391	0.74238956	0.9507139	0.89752257	0.9643852	0.8695909	0.9748944	0.887716	0.77600586	0.82596946	0.88480943	0.9288873	0.85435617	0.95713204
op/adj	0.966252	0.8888371	0.9338098	0.9209304	0.9284668	0.8354728	0.83563447	0.84855807	0.838151	0.95462465	0.8811978	0.8847392	0.8703692	0.95176095	0.8481604	0.9927119	0.9129252	0.9443725	0.886163	0.9063185	0.8864466	0.8247119	0.87305605	0.98138565	0.8711927	0.8566893	0.90631145	0.82948965	0.92901635	0.8802151	0.88311684	0.98958933	0.9753797	0.9767724	0.97726595	0.82949114	0.87283385	0.9030924	0.8596038	0.83497334	0.85616606	0.8530039	0.9256121	0.8954119	0.9122876	0.92227906	0.9751774	0.87283915	0.80496347	0.8991518	0.9443736	0.93799675	0.9077189	0.9624048	0.9906544	0.9188981	0.8744668	0.81189054	0.94993335	0.8319787	0.90712965	0.8424239	0.99592996	0.9435729	0.89382255	0.91164166	0.9492252	0.9237422	0.8753201	0.92524403	0.8839054	0.8760756	0.8924983	0.9042598	0.91906756	0.8790742	0.98528475	0.9628077	0.8837863	0.9478705	0.86730415	0.88939273	0.77312535	0.90227515	0.87499636	0.85262287	0.8498423	0.87371016	0.9084871	0.904004	0.92970157	0.8103861	0.84563637	0.8472354	0.90944743	0.8328525	0.8944529	0.8621422	0.93092114	0.91376793	0.8535073	0.86618805	0.99169785	0.82058907	0.0	0.96058774	0.83652127	0.8831526	1.0	0.841509	0.85153073	0.95716375	0.89469296	0.9131609	0.78918564	0.88058144	0.91390765	0.96896464	0.82605445	0.88291156	0.8528767	0.90366775	0.8749372	0.9342872	0.911229	0.85912675	0.86048305	0.90432596	0.8560779	0.9778739	0.902719	0.9181785	0.9574898	0.92180985	0.9595519	0.8554383	0.8402368	0.9316273	0.89315933	0.9841956	0.8730175	0.9731394	0.83176976	0.85998154	0.96144545	0.9621301	0.9841759	0.88531506	0.85766274	0.93820226	0.8382484	0.937286	1.0	0.9354969	0.9405317	0.8854331	0.9653545	0.91778755	0.8854677	0.9258865	0.96651196	0.9310211	0.79677975	0.9220512	0.6041877	0.81779444	0.89298844	0.888643	0.87492037	0.8910091	0.8864759	0.92784214	0.8285345	0.8895555	0.89206606	0.97576773	0.840213	0.96800315	0.8295174	0.8337064	0.8204105	0.86855173	0.946317	0.7580758	0.9680199
opbouw/noun	0.9873491	0.95008874	0.96717864	0.9863206	0.95377594	0.95799124	0.91352844	0.9449266	0.96040183	0.9934643	0.99227744	0.9541082	0.9299431	0.982299	0.94787955	0.98170733	0.9703932	0.9782465	0.9430062	0.9358171	0.91717935	0.9339726	0.97956693	0.992966	0.9601689	0.95176405	0.95063627	0.9643804	0.96128	0.97434866	0.96419483	0.99857485	0.9634423	0.9919739	0.9902293	0.9405892	0.97018546	0.96942466	0.9707504	0.94311404	0.94070756	0.9613763	0.9558714	0.9674465	0.97009337	0.9617605	1.0	0.98617136	0.9741235	0.95633584	0.91401106	0.9238429	0.9566983	0.9649476	0.9924276	0.98345035	0.96792686	0.95454973	0.97863406	0.9732093	0.9724021	0.93593276	0.9824409	0.9574861	0.9768881	0.9541793	0.9823515	0.95726705	0.98198885	0.9368553	0.97477937	0.94851273	0.9475865	0.96420264	0.916197	0.9202712	1.0	0.9928639	0.95486414	0.9647792	0.95071656	0.96986365	0.9271232	0.95527804	0.9957764	0.97058266	0.9507025	0.98146784	0.9691924	0.9363639	0.97219807	0.9664874	0.93629545	0.9672166	0.9685061	0.9818488	0.95689124	0.94713235	0.94393265	0.9569516	0.95339096	0.9609656	0.9922315	0.9607514	0.96058774	0.0	0.9441336	0.9428376	1.0	0.95218915	0.94881815	0.9474596	0.9541933	0.94928277	0.95692307	0.9641305	0.9789669	0.96698594	0.9209745	0.9758385	0.951053	0.94950587	0.9738784	0.98454905	0.97267735	0.9555036	0.935736	0.973267	0.92100906	1.0	0.9712706	0.9689556	0.983077	0.975094	1.0	0.93953514	0.95458215	0.96394455	0.9387786	0.92365205	0.98220074	0.98758036	0.9537667	0.95689636	0.9415062	0.9483	0.9967627	0.9581528	0.98521197	0.964653	0.95964265	0.98005015	0.9634096	0.9642169	0.9639053	0.9206733	0.9698327	0.9418203	0.96915495	0.96558297	0.98727876	0.9441152	0.9349255	0.9438206	0.93352073	0.94493055	0.98103756	0.94207966	0.9812257	0.93431616	0.94831413	0.95831275	0.96550435	0.9263173	0.97717243	0.97565967	0.95733774	0.9866538	0.9485968	0.97937363	0.91273385	0.93030167	0.9918794	0.9435159	0.9848943
organiseer/verb	0.9558692	0.9158324	0.97147435	0.91476303	0.94047743	0.90444285	0.8850678	0.8834098	0.7811887	0.9412192	0.9308748	0.93184716	0.9106293	0.94657326	0.8988935	0.95913285	0.91791016	0.930021	0.899631	0.8649932	0.90646887	0.84839374	0.8786879	0.9414188	0.79562896	0.85264134	0.9086119	0.8224634	0.9301729	0.90799415	0.92488384	0.9340329	0.96360004	0.97956395	0.9600252	0.88456905	0.87921107	0.92361504	0.9237244	0.9167079	0.90410197	0.8393736	0.9099507	0.84437835	0.8800861	0.8617671	0.9705806	0.8894444	0.8766567	0.7301456	0.95120525	0.91960746	0.9179003	0.9490833	0.9509916	0.9401012	0.96265227	0.8581877	0.96653265	0.92313766	0.9235504	0.92056066	0.98338544	0.9557037	0.915237	0.92574006	0.95876503	0.9198441	0.8952399	0.9453338	0.9270552	0.900644	0.87944216	0.9228029	0.89918137	0.8894326	0.92766833	0.9499255	0.8927245	0.9166976	0.9344431	0.8625244	0.8206937	0.9164426	0.8878505	0.8415309	0.89679086	0.85758877	0.9026307	0.95129484	0.9440817	0.900604	0.8609813	0.88745356	0.9767288	0.9395741	0.90725315	0.9045513	0.8998967	0.829651	0.8899321	0.8922489	0.9602101	0.9005392	0.83652127	0.9441336	0.0	0.8775282	0.98175883	0.8038421	0.8879129	0.91580915	0.92262536	0.9100776	0.860406	0.8976821	0.92099303	0.94839513	0.86788	0.907822	0.94505984	0.8280153	0.9264594	0.8991265	0.9517541	0.88283986	0.8132311	0.9120662	0.86598593	0.94649875	0.90032244	0.9099155	0.95586145	0.9266141	0.9745773	0.8718027	0.91883695	0.92199266	0.88296866	0.9266209	0.8476714	0.94813395	0.87671894	0.87057704	0.95803934	0.9584104	0.98003113	0.8477554	0.9276817	0.899359	0.86670184	0.96003616	0.97447205	0.91484284	0.8896589	0.85954076	0.9406592	0.9459885	0.9251313	0.93259513	0.9613494	0.91813874	0.89712775	0.9056614	0.88820434	0.83655363	0.9577725	0.90428376	0.8462537	0.91572607	0.8866533	0.9447891	0.8142516	0.7631935	0.91101635	0.93240374	0.8675786	0.98545897	0.8817922	0.8990093	0.9023909	0.81176054	0.9449366	0.8234573	0.94487834
